dataset,experiment_name,n_cubes,perc_overlap,start,end,n_months_total_with_warmup,n_assets_total_in_subpanel,tda_mapper_total_return,tda_mapper_ann_return_geo,tda_mapper_ann_vol,tda_mapper_sharpe,tda_mapper_sortino,tda_mapper_max_dd,eqw_reb_total_return,eqw_reb_ann_return_geo,eqw_reb_ann_vol,eqw_reb_sharpe,eqw_reb_sortino,eqw_reb_max_dd,diff_ann_return_geo,diff_ann_vol,diff_sharpe,diff_sortino,diff_max_dd,final_nav_tda_mapper,final_nav_eqw_reb,curves_path,config_path
sp500,cover_ncubes_8_overlap_04,8,0.4,1975-01-31,1984-12-31,180,794,2.394146974619526,0.12998600423216766,0.09843712929235834,0.4278506197292227,0.6428469976302195,-0.10376722773926073,3.303857086558402,0.1571396739955213,0.12953782937985686,0.5349926230727894,0.8748749685799769,-0.10800005011668112,-0.02715366976335365,-0.031100700087498517,-0.10714200334356666,-0.23202797094975747,0.004232822377420398,3.394146974619526,4.303857086558402,results_SP500_CRSP/cover_grid/nav_curves_sp500_cover_ncubes_8_overlap_04_1975-01-31_1984-12-31.csv,results_SP500_CRSP/cover_grid/config_sp500_cover_ncubes_8_overlap_04.json
sp500,cover_ncubes_8_overlap_04,8,0.4,1985-01-31,1994-12-31,181,814,1.0927125095869634,0.07664110585990991,0.08852784209371661,0.24571477441666575,0.32736875425687273,-0.1742774464201554,2.0506451155117165,0.11799321758491521,0.12939591209265355,0.4967190331527192,0.7005620199802647,-0.2333491513132976,-0.0413521117250053,-0.04086806999893694,-0.2510042587360535,-0.37319326572339195,0.059071704893142174,2.0927125095869634,3.0506451155117165,results_SP500_CRSP/cover_grid/nav_curves_sp500_cover_ncubes_8_overlap_04_1985-01-31_1994-12-31.csv,results_SP500_CRSP/cover_grid/config_sp500_cover_ncubes_8_overlap_04.json
sp500,cover_ncubes_8_overlap_04,8,0.4,1995-01-31,2004-12-31,181,861,1.6768619967778724,0.1034752536958965,0.09268458059759815,0.7002291044271535,1.0590995582657547,-0.13361604158101936,2.0696084702338324,0.11868624573883113,0.109066927505685,0.7372256528947724,1.1322077120260468,-0.17745954366664218,-0.015210992042934635,-0.016382346908086848,-0.036996548467618906,-0.073108153760292,0.04384350208562282,2.6768619967778724,3.0696084702338324,results_SP500_CRSP/cover_grid/nav_curves_sp500_cover_ncubes_8_overlap_04_1995-01-31_2004-12-31.csv,results_SP500_CRSP/cover_grid/config_sp500_cover_ncubes_8_overlap_04.json
sp500,cover_ncubes_8_overlap_04,8,0.4,2005-01-31,2014-12-31,181,865,0.7021829875687327,0.05463122257959929,0.08590442868035167,0.49782964160989607,0.679526557695482,-0.33300799412295035,1.0744268237379524,0.0756966396735812,0.13110598527045145,0.5149430880003395,0.7510733154929861,-0.44755770246563387,-0.02106541709398191,-0.04520155659009978,-0.017113446390443432,-0.07154675779750408,0.11454970834268352,1.7021829875687327,2.0744268237379524,results_SP500_CRSP/cover_grid/nav_curves_sp500_cover_ncubes_8_overlap_04_2005-01-31_2014-12-31.csv,results_SP500_CRSP/cover_grid/config_sp500_cover_ncubes_8_overlap_04.json
sp500,cover_ncubes_8_overlap_04,8,0.4,2015-01-31,2025-11-30,192,821,1.0109836444790234,0.06608822988241614,0.08872183037797972,0.5535467487002342,0.801784391466657,-0.13631201530660197,1.5730356207186267,0.09043074591386135,0.12973394721231887,0.5888812215457251,0.8975239415842616,-0.2184859599315404,-0.024342516031445216,-0.041012116834339155,-0.03533447284549085,-0.0957395501176046,0.08217394462493843,2.0109836444790234,2.5730356207186267,results_SP500_CRSP/cover_grid/nav_curves_sp500_cover_ncubes_8_overlap_04_2015-01-31_2025-11-30.csv,results_SP500_CRSP/cover_grid/config_sp500_cover_ncubes_8_overlap_04.json
sp500,cover_ncubes_12_overlap_015,12,0.15,1975-01-31,1984-12-31,180,794,2.496774384598944,0.1333570780052804,0.10245873462599607,0.4434906190701617,0.6636735162274271,-0.0966104421168833,3.303857086558402,0.1571396739955213,0.12953782937985686,0.5349926230727894,0.8748749685799769,-0.10800005011668112,-0.023782595990240907,-0.02707909475386079,-0.0915020040026277,-0.21120145235254983,0.011389607999797824,3.496774384598944,4.303857086558402,results_SP500_CRSP/cover_grid/nav_curves_sp500_cover_ncubes_12_overlap_015_1975-01-31_1984-12-31.csv,results_SP500_CRSP/cover_grid/config_sp500_cover_ncubes_12_overlap_015.json
sp500,cover_ncubes_12_overlap_015,12,0.15,1985-01-31,1994-12-31,181,814,1.1634198156972175,0.08022464244314076,0.08735096845696683,0.28578318546289266,0.38329780601432645,-0.1696309085494665,2.0506451155117165,0.11799321758491521,0.12939591209265355,0.4967190331527192,0.7005620199802647,-0.2333491513132976,-0.03776857514177445,-0.04204494363568673,-0.21093584768982654,-0.31726421396593824,0.06371824276383109,2.1634198156972175,3.0506451155117165,results_SP500_CRSP/cover_grid/nav_curves_sp500_cover_ncubes_12_overlap_015_1985-01-31_1994-12-31.csv,results_SP500_CRSP/cover_grid/config_sp500_cover_ncubes_12_overlap_015.json
sp500,cover_ncubes_12_overlap_015,12,0.15,1995-01-31,2004-12-31,181,861,1.6456826449036055,0.10218316911032943,0.09257653945691513,0.6880833221773814,1.0386535576621314,-0.1402099173366803,2.0696084702338324,0.11868624573883113,0.109066927505685,0.7372256528947724,1.1322077120260468,-0.17745954366664218,-0.0165030766285017,-0.016490388048769872,-0.049142330717390936,-0.09355415436391534,0.03724962632996187,2.6456826449036055,3.0696084702338324,results_SP500_CRSP/cover_grid/nav_curves_sp500_cover_ncubes_12_overlap_015_1995-01-31_2004-12-31.csv,results_SP500_CRSP/cover_grid/config_sp500_cover_ncubes_12_overlap_015.json
sp500,cover_ncubes_12_overlap_015,12,0.15,2005-01-31,2014-12-31,181,865,0.5969640942721635,0.047923344407602375,0.08701705991841652,0.4196540920236382,0.5669120233963661,-0.3456684380879985,1.0744268237379524,0.0756966396735812,0.13110598527045145,0.5149430880003395,0.7510733154929861,-0.44755770246563387,-0.027773295265978826,-0.04408892535203493,-0.09528899597670132,-0.1841612920966199,0.10188926437763535,1.5969640942721635,2.0744268237379524,results_SP500_CRSP/cover_grid/nav_curves_sp500_cover_ncubes_12_overlap_015_2005-01-31_2014-12-31.csv,results_SP500_CRSP/cover_grid/config_sp500_cover_ncubes_12_overlap_015.json
sp500,cover_ncubes_12_overlap_015,12,0.15,2015-01-31,2025-11-30,192,821,0.9267968691494279,0.061920099756329616,0.09062432086600627,0.5007620978080833,0.7148535217813331,-0.15323970952495303,1.5730356207186267,0.09043074591386135,0.12973394721231887,0.5888812215457251,0.8975239415842616,-0.2184859599315404,-0.028510646157531738,-0.0391096263463126,-0.08811912373764175,-0.18267041980292853,0.06524625040658738,1.926796869149428,2.5730356207186267,results_SP500_CRSP/cover_grid/nav_curves_sp500_cover_ncubes_12_overlap_015_2015-01-31_2025-11-30.csv,results_SP500_CRSP/cover_grid/config_sp500_cover_ncubes_12_overlap_015.json
