,tda_mapper_ret,tda_mapper_nav,eqw_reb_ret,eqw_reb_nav
2015-01-31,-0.004378645579976408,0.9956213544200236,-0.023430775276757028,0.9765692247232429
2015-02-28,0.0364125388726568,1.03187445569029,0.04816793241048521,1.023608545133872
2015-03-31,-0.004383985853722396,1.0273507326737261,-0.0090031681560245,1.014392825276088
2015-04-30,0.00012087650269765069,1.0274749152373357,0.0029138292143206864,1.0173485927251749
2015-05-31,0.0059705050003740585,1.033609459356519,0.007692038893937589,1.0251740776691096
2015-06-30,-0.01714421884060395,1.0158890325895926,-0.019208838482816782,1.005481674394393
2015-07-31,0.013852224606547725,1.029961355644352,0.008153997257560075,1.0136803692099319
2015-08-31,-0.03463930973334137,0.9942842052328152,-0.04481966624002965,0.9682475533878727
2015-09-30,-0.021438944984446824,0.9729678008579244,-0.024310610370483692,0.9447088643752861
2015-10-31,0.047742807071235585,1.0194200148608086,0.0598270550966263,1.0012280136545375
2015-11-30,-0.003122686304997436,1.0162366859413625,0.002300477862358094,1.0035313165351225
2015-12-31,-0.002850477790759433,1.0133399258379316,-0.02134103000164034,0.9821149246013609
2016-01-31,-0.027138398069754887,0.9858395035505659,-0.04215998202562335,0.9407089770330711
2016-02-29,0.018546639937082863,1.0041235138586708,0.010572682533945367,0.9506547944040743
2016-03-31,0.04034378761141403,1.044633659637412,0.06711825929463858,1.0144610893945785
2016-04-30,-0.005997016292386043,1.0383689745609916,0.014334904432296765,1.0290032921613332
2016-05-31,0.006050070173641246,1.0446511797232176,0.012105612397193898,1.0414600071716749
2016-06-30,0.01085036059758544,1.0559860217219075,0.0026905065774917563,1.044262062171165
2016-07-31,0.023655433684293067,1.0809658290302906,0.03085286505668761,1.0764805386591503
2016-08-31,-0.008120374236287572,1.0721879819619258,0.002949795162535289,1.0796559357446505
2016-09-30,0.0009417995380262019,1.073197768108015,0.0008900348408763649,1.0806168671436223
2016-10-31,-0.013740721797260885,1.0584512561430013,-0.016386760685020336,1.0629090571495434
2016-11-30,0.022482637501860924,1.0822480320482537,0.04397179897197942,1.1096470805360195
2016-12-31,0.008450515318534848,1.0913935856215315,0.010785362201774418,1.121615026215742
2017-01-31,0.018884452761253924,1.112003956233137,0.01576380104121596,1.1392959423338453
2017-02-28,0.01878968880951197,1.132898164525704,0.02603826511024249,1.1689612321193574
2017-03-31,0.00267202867854606,1.1359253009111887,-0.00039141933516700206,1.1685036780910454
2017-04-30,0.011408944456973286,1.1488850095765553,0.005082912073877756,1.1744430795447849
2017-05-31,0.0041104432992035604,1.1536074362657247,0.0035174515194997574,1.1785741261394957
2017-06-30,0.0028460832221615063,1.1568906990350414,0.009392187623920556,1.189643515460896
2017-07-31,0.012328959401109783,1.1711539574949659,0.012361801834220422,1.204349652852389
2017-08-31,-0.000675026341021875,1.1703633977242647,-0.007133679204728019,1.1957582087786143
2017-09-30,0.013062769735701538,1.18565158529583,0.025105810141658396,1.2257786873435397
2017-10-31,0.00631326577102811,1.1931369188656433,0.00995540380953791,1.23798180915717
2017-11-30,0.02896750922134699,1.2276991235652135,0.029784997304280605,1.2748550940056647
2017-12-31,0.009870392333574233,1.2398169955823874,0.011293205434452737,1.2892522944814293
2018-01-31,0.0422771113907037,1.2922328768087117,0.03544809761275331,1.3349538356636732
2018-02-28,-0.02447300293101268,1.2606080578270211,-0.03404819917868806,1.2895010615726428
2018-03-31,-0.00743638032409127,1.2512336968694053,-0.006550079204171777,1.2810547274854784
2018-04-30,0.00958922792160999,1.2632320619718849,0.006984326362609858,1.2900020317906014
2018-05-31,0.007479900532183319,1.2726809121444993,0.009818468570709235,1.3026678761958885
2018-06-30,0.008240954768640955,1.283169017976395,0.0067985247373580976,1.311524095976768
2018-07-31,0.026639301994942577,1.3173517449568222,0.029624325701914908,1.3503771129618933
2018-08-31,0.017733930483030597,1.3407135692235856,0.013049011448939952,1.3679981993693195
2018-09-30,0.0034444087474007805,1.3453315347691783,0.001006391775085635,1.3693749415054968
2018-10-31,-0.05359591887692502,1.2732272549691204,-0.053932997507319065,1.2955204461986956
2018-11-30,0.02343761224377858,1.303068661669297,0.022485174668238125,1.3246504497177471
2018-12-31,-0.06959117507841399,1.2123865822958744,-0.07630864004965565,1.2235681753586212
2019-01-31,0.05351072887023639,1.2772622719870215,0.07572608594856563,1.3162242041697576
2019-02-28,0.018177076297433245,1.3004791657567625,0.026842084195878753,1.3515544050787358
2019-03-31,0.008480588497387323,1.311507994410971,0.006605896803121721,1.3604826340024905
2019-04-30,0.020599760037265363,1.3385247443827923,0.0280434933013307,1.3986353196357162
2019-05-31,-0.05410226436362352,1.266107524804943,-0.05533221298587063,1.3212457322400715
2019-06-30,0.05579671221926715,1.3367521620051328,0.0593966397934569,1.3997232890765772
2019-07-31,0.003989693545778439,1.34208539347819,0.008442661320545764,1.411540678748731
2019-08-31,-0.01170744516245146,1.326373002330717,-0.024131855285500145,1.37747758335957
2019-09-30,0.020653771488544206,1.3537676072294298,0.029066094957974808,1.417515477599981
2019-10-31,0.0012086732927971194,1.3554038699809419,0.0074070281689129205,1.4280150546724342
2019-11-30,0.017052880856155816,1.3785174106876994,0.02710980649978397,1.4667282664833823
2019-12-31,0.01588478933750915,1.4004148693545622,0.022292169195318977,1.499424821163387
2020-01-31,-0.007383809433223078,1.3900744728317962,-0.01575560941847844,1.4758004693287647
2020-02-29,-0.05080703085952084,1.319448916193599,-0.07037104230751809,1.371946852064175
2020-03-31,-0.08318347764659306,1.2096925667675873,-0.14586957358934768,1.171821549766326
2020-04-30,0.05146783677474682,1.271952826341606,0.11161943882938449,1.302619613559423
2020-05-31,0.02369315412668651,1.3020894006979922,0.03163739065016349,1.3438310991421674
2020-06-30,-0.0010213595560394188,1.3007594992457716,0.012016474496661203,1.3599792112728293
2020-07-31,0.02502127679982741,1.3333061627264051,0.03279976958545965,1.4045862160435931
2020-08-31,0.025155267176690442,1.3668458354781157,0.037747636111545725,1.4576060254140994
2020-09-30,-0.014679537702331534,1.3467811705029398,-0.01915381585153386,1.4296873080192316
2020-10-31,-0.012440492990859113,1.330026548791077,-0.006113017265033349,1.4209476048217111
2020-11-30,0.054703156308312385,1.4027831989838007,0.11304347328988935,1.5815764574337063
2020-12-31,0.018043055993612226,1.4280936947899638,0.029421573688861394,1.6281089257206605
2021-01-31,0.01026978799845547,1.4427599142773877,-0.0022807312105955348,1.6243956468795202
2021-02-28,0.007946894340814425,1.4542253748753127,0.050718282404624455,1.7067822040347982
2021-03-31,0.03476967012195949,1.5047883114427103,0.05090459462682243,1.7936652602474643
2021-04-30,0.013285511840684822,1.5247801943721064,0.03464437786519053,1.855805677287143
2021-05-31,0.009853854158323145,1.5398051560309487,0.018522627710357432,1.8901800749503004
2021-06-30,0.0023216529347642395,1.543380049190413,-0.0041249072927189625,1.8823832573745858
2021-07-31,0.0017039538975467672,1.546009897640627,0.004912895916481693,1.8916312103929949
2021-08-31,0.009992752199013319,1.5614587914449716,0.014724495378001436,1.9194845254073098
2021-09-30,-0.023932699320093367,1.5240888676886026,-0.027388953833420132,1.8669118523569648
2021-10-31,0.023079077618609313,1.5592634329636463,0.03877764001606016,1.9393062881093792
2021-11-30,-0.005892870949710597,1.5500748947765888,-0.019126642994054668,1.9022138690805859
2021-12-31,0.04429752309134078,1.6187393732212623,0.054458026693561895,2.00580468273984
2022-01-31,-0.013870881427692447,1.596286031312973,-0.022686836752430717,1.9602993193452605
2022-02-28,-0.009962517104476442,1.5803830044223806,-0.0097902828654829,1.9411074345078567
2022-03-31,0.02335994098710595,1.6173006581427125,0.023242634664155565,1.9862238854519993
2022-04-30,-0.021702634524847064,1.5822009730422466,-0.044741003830605565,1.8973582349845513
2022-05-31,0.0010958152659671608,1.5839347730223345,0.00833452867668436,1.913171821603973
2022-06-30,-0.0362938631376212,1.526447661151343,-0.07587566825974949,1.7680086311440495
2022-07-31,0.02571413606547735,1.5656989440070181,0.06443859934806823,1.8819366309702676
2022-08-31,-0.022919266157466228,1.5298142731868576,-0.02439433347945119,1.836028041207184
2022-09-30,-0.0425305796184416,1.4647503854396555,-0.07437134934406651,1.6994801583490624
2022-10-31,0.05511753174635152,1.5454838113096063,0.08336577172807082,1.841158633286376
2022-11-30,0.03227145950879628,1.5953588295477845,0.058262533821136074,1.9484292004283001
2022-12-31,-0.027628187055179186,1.5512819573849066,-0.037809246613574134,1.8747605602802175
2023-01-31,0.03603234717456413,1.6071782874390368,0.05735716335844279,1.9822915079941759
2023-02-28,-0.036721102925009776,1.5481609281271471,-0.029080751626798452,1.9246449809982855
2023-03-31,0.0009755067917231234,1.5496711696272156,-0.003933698942165567,1.9170740070724883
2023-04-30,0.01602683005263415,1.5745074861002977,0.007977394786002828,1.9323672632608901
2023-05-31,-0.031614954961234225,1.5247295028411105,-0.0329447236417085,1.8687059577984755
2023-06-30,0.030638888414743406,1.5714455199413266,0.0630840020938567,1.9865914083530372
2023-07-31,0.019555604251598323,1.6021760866322463,0.029794730275285,2.0457813635321145
2023-08-31,-0.023009722401272324,1.5653104596408816,-0.025680874843223418,1.9932439083786473
2023-09-30,-0.031024465849567834,1.5167475387417817,-0.039832432947906844,1.913848154049331
2023-10-31,-0.01782885289054611,1.4897056700014566,-0.02786285945549312,1.8605228719138995
2023-11-30,0.053885049950080845,1.5699785344404038,0.07472248381305588,1.999545762094306
2023-12-31,0.04068327960764398,1.6338504101350417,0.05570672187409382,2.1109339017378166
2024-01-31,0.007781791396632507,1.646564693200015,-0.0031131513033930873,2.104362245110245
2024-02-29,0.020443750780313855,1.6802266514314603,0.030388962963353024,2.1683116314383786
2024-03-31,0.031871677278568496,1.7337782930207337,0.040195783607573345,2.25546861656946
2024-04-30,-0.028866030316739188,1.683730996251893,-0.04010621636106651,2.1650103042377298
2024-05-31,0.013136446890351771,1.7058492390617952,0.023824471576209136,2.2165905306932414
