,tda_mapper_ret,tda_mapper_nav,eqw_reb_ret,eqw_reb_nav
1995-01-31,0.006943955569177936,1.006943955569178,0.015824435835340583,1.0158244358353405
1995-02-28,0.029240469458172845,1.0363874695480904,0.040394791806361637,1.0568584524327238
1995-03-31,0.029667347796329794,1.0671343370589317,0.025336104678917712,1.0836351288143584
1995-04-30,0.015787655015215965,1.0839818858273094,0.021344341604833127,1.1067646071787693
1995-05-31,0.025527154213945785,1.1116528585919467,0.030631967274791217,1.1406669844067665
1995-06-30,0.02641434187190515,1.1410164372416751,0.021447833671987795,1.1651318201634508
1995-07-31,0.02573180369510181,1.1703768482176622,0.027124023247145836,1.1967348827395536
1995-08-31,-0.0009175854832450787,1.1693029274118116,0.005144945756641929,1.20289201879633
1995-09-30,0.015389473531553313,1.1872978838635837,0.02014557568137043,1.2271249709975078
1995-10-31,-0.027277389611028362,1.1549114969010872,-0.021300701918954126,1.2009863477729847
1995-11-30,0.03818624145079759,1.1990132261760542,0.04323305519755016,1.2529086568377583
1995-12-31,0.010473552984846663,1.2115711547299413,0.014012294496128891,1.2704647819141184
1996-01-31,0.020347163503518704,1.2362231911113781,0.025616661928757063,1.3030098487248043
1996-02-29,0.014029144120457304,1.253566344424531,0.00973808409916479,1.3156986682137264
1996-03-31,0.010307874853457327,1.2664879494233652,0.01798893158762878,1.3393666815461573
1996-04-30,0.031229677008562357,1.3060399590190932,0.024670649051666278,1.3724097268980775
1996-05-31,0.011528630642538545,1.3210968113110206,0.012313766598701467,1.389309259952888
1996-06-30,-0.011507294471672973,1.3058945612776764,-0.006430557370185851,1.3803752270518306
1996-07-31,-0.048782991807696775,1.2421891175931519,-0.0477662099599838,1.3144399341329125
1996-08-31,0.03058600857373596,1.2801827245940576,0.027834801673889187,1.351027109011742
1996-09-30,0.03962183424849901,1.3309059123157152,0.040158352136611966,1.4052821314015445
1996-10-31,-0.003749513426143552,1.3259156627285535,0.011612429114396937,1.4216008705381735
1996-11-30,0.05441836217805667,1.398069821480474,0.05535256006046688,1.50029011810665
1996-12-31,-0.00873121460901583,1.3858629738307395,-0.01380059152782082,1.479585227013434
1997-01-31,0.027586111746797027,1.4240935446925829,0.03087167942523958,1.5252625078241129
1997-02-28,0.013568459580161167,1.4434163003921126,0.011882750988006601,1.5433868223959293
1997-03-31,-0.022281571807416745,1.4112547164469298,-0.02396247088909149,1.5064034605936594
1997-04-30,0.02440266544230776,1.445693093146263,0.026208366751670844,1.545883834964884
1997-05-31,0.05372034196951942,1.5233562204930524,0.05734094512462622,1.6345262751146523
1997-06-30,0.031579269142927316,1.571462696580555,0.034813056707382196,1.6914291310199248
1997-07-31,0.05489695750136091,1.6577312174497116,0.061638512372970536,1.7956863064402993
1997-08-31,-0.019677630678782445,1.6251109947880478,-0.02436072182655336,1.7519420918413562
1997-09-30,0.03181071319578408,1.6768069345545658,0.04013347697257994,1.8222536194415646
1997-10-31,-0.03761039231808427,1.6137415679042844,-0.0324677218198776,1.7630891958402708
1997-11-30,0.025743371058205903,1.6552847158788955,0.02688964188098909,1.8104980329206568
1997-12-31,0.0050482875086118924,1.6636410690332633,0.00867817723751068,1.8262098557385067
1998-01-31,0.004117933027156514,1.6704918315367694,-0.002433503270149229,1.8217657680825883
1998-02-28,0.056266320445436634,1.7644842602315014,0.060308216214180005,1.9316332119157045
1998-03-31,0.030843929893080463,1.8189078890515258,0.03833965611457822,2.0056913650000507
1998-04-30,-0.0034209744744959246,1.812685451591621,0.0027869624530007966,2.011281151526614
1998-05-31,-0.010239885681093505,1.7941237597915416,-0.014770383487442534,1.9815737576175008
1998-06-30,0.0027092209642411752,1.798984437494012,0.0037244954508935664,1.9889541200633571
1998-07-31,-0.032181971219148994,1.7410895721028827,-0.03629222893714903,1.916770541792532
1998-08-31,-0.0952942170682388,1.5751738044836636,-0.10469659304618832,1.7160911964155574
1998-09-30,0.03806801141793549,1.6351375388579805,0.04360018813610081,1.790913095437982
1998-10-31,0.049712740781970785,1.7164247074700971,0.06421256482601168,1.9059122186765467
1998-11-30,0.03357532267221409,1.7740542208659664,0.035960121989250186,1.9744490545609579
1998-12-31,0.021877550498152428,1.8128661816694218,0.012895782828330994,1.9999111207741793
1999-01-31,0.0069581789274447935,1.8254804289329913,-0.0017443847846224927,1.9964225062445036
1999-02-28,-0.014360613251207945,1.7992654104954353,-0.011776075301417317,1.9729124844775239
1999-03-31,0.002804250806780723,1.8043110019744297,0.01064703747095814,1.9939181576266773
1999-04-30,0.05340541865739255,1.9006709864230134,0.0791407998940106,2.1517184355444443
1999-05-31,0.002317405171282951,1.9050756111958573,-0.0012583620031595625,2.149010794823657
1999-06-30,0.021317627023029542,1.9456873025260006,0.027523517371645972,2.2081591307668407
1999-07-31,-0.021713697770793336,1.9034392364824808,-0.021592067863175017,2.1604804089626333
1999-08-31,-0.012832400320940745,1.8790135422133518,-0.013853857260264321,2.1305494217632672
1999-09-30,-0.03037143268231702,1.821945208906857,-0.029556941248461612,2.0675768976772666
1999-10-31,0.004783700574710389,1.8306608492497958,0.011749540343142977,2.0918699758490757
1999-11-30,-0.0007112601073135946,1.8293587732177035,-0.005566626610142172,2.080225316776557
1999-12-31,0.023873159962956702,1.873031347840368,0.027763804350749096,2.1379802854770165
2000-01-31,-0.03178187797205575,1.8135028941054703,-0.04146799962677642,2.0493225197968004
2000-02-29,-0.03276290053839131,1.754087279159808,-0.04704920962423146,1.9529035149752225
2000-03-31,0.06861362658864915,1.874441568735979,0.07540409900471118,2.1001604449650624
2000-04-30,0.012863844103426935,1.8985540928571818,0.018074788301589477,2.138120400407178
2000-05-31,0.004655008389453667,1.9073918780872636,0.013717540825505652,2.16745015428961
2000-06-30,-1.0327090783912585e-06,1.907389908306355,-0.023711888794879968,2.1160558172626494
2000-07-31,-0.013508011914887982,1.8816248626986158,-0.00028656399250030827,2.115449431859301
2000-08-31,0.034281658235636704,1.9461300831693265,0.038454939961433385,2.196798912752899
2000-09-30,-0.013718801708180666,1.9194315104600015,-0.008801968336105349,2.177462758282057
2000-10-31,0.023398182663230547,1.9643427195513052,0.022000485432600067,2.2253679959756707
2000-11-30,-0.014325951782732809,1.936201640466251,-0.014149728173505294,2.193879643746597
2000-12-31,0.02139879635675091,1.9776340250761955,0.04217284894037151,2.286401798555678
2001-01-31,0.031184461924406576,2.039305478031595,0.023767700133693396,2.3407443108888866
2001-02-28,-0.004225283243352129,2.030688834767192,-0.012590037188520486,2.3112742529659775
2001-03-31,-0.019991659299356982,1.990091995439518,-0.02314970791932366,2.2577689290883622
2001-04-30,0.019704439999850627,2.029305643757839,0.040525808012035196,2.3492668392441356
2001-05-31,0.0166850337756185,2.063164676964992,0.017790507488174886,2.391061488539429
2001-06-30,-0.006520087721027767,2.0497126622882544,-0.014082377639489904,2.357389657698576
2001-07-31,0.009592722652259668,2.0693749873744105,0.003986174464225767,2.366786624154324
2001-08-31,-0.005580552110116796,2.0578267324219954,-0.017184589147567743,2.3261143684182732
2001-09-30,-0.04562253112256909,1.9639434682772183,-0.06739796543121335,2.1693389926265696
2001-10-31,0.012619282652424213,1.988727026016791,0.014742701948283907,2.201320910819654
2001-11-30,0.04488745234269955,2.0779959156197587,0.059502831357205924,2.3323057377392464
2001-12-31,0.01372299407353344,2.1065122412546353,0.01801223502663556,2.3743157768413767
2002-01-31,0.0008939271068636932,2.1083953096480332,0.007005741553647183,2.3909496195406743
2002-02-28,0.0030600707893774113,2.1148471485475473,0.006503025808977699,2.406498026624513
2002-03-31,0.019939942834052794,2.157017079792345,0.030932752149445672,2.480937633630219
2002-04-30,-0.01189962149287547,2.1313493929891485,-0.01727561962604523,2.4380778987556826
2002-05-31,0.0032356068447595746,2.1382456016736784,-0.0026208217144012462,2.431688131257222
2002-06-30,-0.040401728418588696,2.0518567835826165,-0.041030284285545345,2.3319152759379516
2002-07-31,-0.049768717646518655,1.9497385026693992,-0.06453319394564772,2.181429335171029
2002-08-31,0.004403853687444851,1.9583248657639332,0.006673307470962494,2.1959866838508026
2002-09-30,-0.05297536391267277,1.8545818933408527,-0.07072679979900723,2.040671573300801
2002-10-31,0.03520064120712044,1.919864365157566,0.03562614018331745,2.1133728248393266
2002-11-30,0.03512660145364664,1.987302675557514,0.05706722103431078,2.2339771389623384
2002-12-31,-0.02154416417848862,1.9444879004429534,-0.028692351010983108,2.169879082740719
2003-01-31,-0.017692411235916375,1.9100852208650532,-0.022295953146743038,2.1214995603778344
2003-02-28,-0.013924277371830565,1.883488664445894,-0.016166389817982976,2.087202571486087
2003-03-31,0.006484790203779423,1.8957026932860224,0.002266395755600969,2.0919329985351824
2003-04-30,0.054601775100845774,1.9992114254028934,0.06143059837818144,2.2204416944022625
2003-05-31,0.052422115234059666,2.1040143171226124,0.05909782767295838,2.351664975015899
2003-06-30,0.007468996934566358,2.1197291936074847,0.005499270081520085,2.364597415854763
2003-07-31,0.008659220008748336,2.1380843950538986,0.020192693170922888,2.412345005945875
2003-08-31,0.01972818046735726,2.180264909853962,0.027348042837905116,2.4783179205082893
2003-09-30,-0.008212196016196131,2.162360147047007,-0.009952858120025276,2.4536515738691542
2003-10-31,0.03329673044405178,2.2343596699861914,0.04990079714007589,2.5760907433092264
2003-11-30,0.016370815475723912,2.2709379598499346,0.013231364616834778,2.6101759392200035
2003-12-31,0.02311374469871452,2.3234278400805253,0.037486160537636155,2.70802141350908
2004-01-31,0.013340504117325463,2.354423538747428,0.013951409385498773,2.7458021288736423
2004-02-29,0.014364968269026395,2.3882447581733834,0.017702264970992174,2.7944090457168778
2004-03-31,-0.0005222293776885304,2.3869975465995545,-0.002568435265248513,2.787231786978329
2004-04-30,-4.12802307474456e-06,2.386987693018603,-0.013664366595773579,2.749146030053664
2004-05-31,0.009479576531836335,2.4096153255351243,0.011084408399118364,2.779618687399594
2004-06-30,0.022836002797054798,2.4646413078488707,0.023155614436860074,2.84398246600651
2004-07-31,-0.02490083278873664,2.4032696867579126,-0.02516914191453353,2.772401867717147
2004-08-31,0.0028133780557972506,2.4100309929568002,0.001311038322599516,2.7760365928113706
2004-09-30,0.01592908412659132,2.4484205793913016,0.01827948001533628,2.8267810982315082
2004-10-31,0.014290476277226235,2.4834096755977657,0.014983487912858143,2.869136138649156
2004-11-30,0.03760625411631151,2.5768014109332023,0.042846315529241986,2.9920680509420685
2004-12-31,0.026731293175385886,2.6456826449036055,0.02591532611276998,3.0696084702338324
