,tda_mapper_ret,tda_mapper_nav,eqw_reb_ret,eqw_reb_nav
1985-01-31,0.057395012124343656,1.0573950121243436,0.07089854643016517,1.0708985464301652
1985-02-28,0.014265393614362064,1.0724791681781605,0.008107494927214062,1.0795808509629086
1985-03-31,0.002366730045947979,1.075017436849141,0.0024271476530505266,1.0822011530916016
1985-04-30,-0.009120818806122232,1.065212397594218,-0.008220753431320189,1.0733046442489451
1985-05-31,0.045562300233958436,1.1137459246663406,0.050470636606216375,1.127475012916598
1985-06-30,0.010458855132062215,1.1253944319463505,0.00940281021595,1.1380764464862785
1985-07-31,0.00925754455931113,1.1358128210468943,0.007185270705546035,1.1462538338378883
1985-08-31,0.0007107596160444678,1.13662011093148,-0.0034848481297967953,1.142259313308766
1985-09-30,-0.01782329337208667,1.1163617972417346,-0.03139132902441749,1.1064022753734855
1985-10-31,0.02729459706331286,1.1468324426743235,0.03106199386353026,1.1407693360617328
1985-11-30,0.037758606745438225,1.1901352378801737,0.05337051836078514,1.201652786857436
1985-12-31,0.022444771154990606,1.2168475509378847,0.03232671579201068,1.240498274978854
1986-01-31,0.005563203749703662,1.22361712179608,0.014260377474649696,1.2581882486367042
1986-02-28,0.03896293560198763,1.27129283691411,0.05967852610076023,1.3332750688726396
1986-03-31,0.055723860407008295,1.3421341814947416,0.04704235520905365,1.395995468253922
1986-04-30,-0.00731293825798715,1.3323192370915364,-0.016224751949310296,1.3733457880591409
1986-05-31,0.0348832298272209,1.378794835242228,0.03976604580879214,1.4279583195784122
1986-06-30,0.00769622915097067,1.3894063562464267,0.0016417247056961079,1.4303026340303684
1986-07-31,-0.04494228248700757,1.326963263294756,-0.05415731573673646,1.3528412826801
1986-08-31,0.032523619405991425,1.370120911435887,0.06069984528463826,1.4349585392334536
1986-09-30,-0.038623643922336096,1.3172018492220408,-0.05151635692797411,1.3610347029494587
1986-10-31,0.04078717173393248,1.3709267872545137,0.04880173897743225,1.4274555632620252
1986-11-30,0.011810167748234332,1.3871176625825374,0.015543614387512205,1.4496433820926793
1986-12-31,-0.016157231272369503,1.3647056817062029,-0.021019833803176867,1.419172119127216
1987-01-31,0.06773711892805175,1.4571469127697239,0.10276045675525161,1.565006894303047
1987-02-28,0.0268851254822762,1.4963224903656491,0.040705794821718246,1.6287117438371213
1987-03-31,0.010905919712435813,1.5126412633094888,0.01519529262702623,1.6534604953898004
1987-04-30,-0.0022747546512276308,1.5092003755601366,-0.006884324241919343,1.6420775372183325
1987-05-31,0.011338384714955107,1.526312270030192,0.011554920815851582,1.6610516131343789
1987-06-30,0.02193152128137897,1.5597866200623889,0.03302674357634616,1.7159107388284442
1987-07-31,0.042289253858047264,1.6257488324025928,0.05469351605613632,1.8097599303734546
1987-08-31,0.012366873109887926,1.645854261921464,0.017789264834753352,1.8419542290621926
1987-09-30,-0.005552689244761709,1.6367153446628475,-0.010977722158526434,1.8217337673068252
1987-10-31,-0.13924598940930824,1.4088092971138724,-0.18752156635598544,1.480119397777859
1987-11-30,-0.027638991495460643,1.3698712289322161,-0.045931176178985206,1.4121357729525907
1987-12-31,0.03921487951323724,1.4235905641234432,0.06720012225328931,1.5070314695332483
1988-01-31,0.01401902450020833,1.4435479151201551,0.03661889870803194,1.562217302265903
1988-02-29,0.013932800877583093,1.4636605807787746,0.05693857508351606,1.651167729427738
1988-03-31,0.0027643438782529632,1.4677066419450906,-0.006813293434234249,1.6399178391780087
1988-04-30,0.004060360395207551,1.4736660598658275,0.004223279134480054,1.6468436699704707
1988-05-31,0.0008540818512925471,1.4749246913024248,0.0051515585410142894,1.6553274815442223
1988-06-30,0.012464149008756779,1.4933083724315126,0.039667442292272495,1.7209900888931904
1988-07-31,0.0004598151815711198,1.493995018291924,-0.00380206596851349,1.7144467710440605
1988-08-31,-0.01020594043259529,1.4787473941286424,-0.021369647383689894,1.6778096480887432
1988-09-30,0.008270853305227288,1.4909778969009677,0.029852912068366984,1.7278971519805943
1988-10-31,0.008492642803637292,1.5036402396074662,0.014279771040732542,1.752571127692811
1988-11-30,-0.008528648259592566,1.4908162208948847,-0.017752853349947317,1.7214579894775288
1988-12-31,0.012509694661781118,1.5094658766151101,0.020452724180923042,1.7566664949253592
1989-01-31,0.032409852563301964,1.5583874431255411,0.05556567658779591,1.8542768572549986
1989-02-28,-0.0006301449804752009,1.55740543310062,-0.009357277801644952,1.8369258735805023
1989-03-31,0.01141485416536026,1.5751829889958033,0.01538629196433405,1.8651893513882511
1989-04-30,0.01740739921058196,1.602602828114971,0.0363293125629425,1.932950398323907
1989-05-31,0.017641656152687524,1.6308753961579,0.031235198378562912,1.9933264874714762
1989-06-30,-7.74910762113717e-05,1.630749017868285,-0.003940196633338928,1.985472389156396
1989-07-31,0.02137654414974777,1.6656087962459043,0.061625690455455705,2.107828496018402
1989-08-31,0.0036880166879464595,1.6717515892820496,0.019310742972856496,2.148532230335876
1989-09-30,-0.0025607211264334863,1.6674706996692263,-0.014941579554660385,2.116429765090561
1989-10-31,-0.01853254714456219,1.6365682203154304,-0.03625596235850139,2.0396965671930256
1989-11-30,-0.008352304190290068,1.6228991047111943,0.009985892834539663,2.060064758527994
1989-12-31,0.00023634588612919606,1.6232826702381955,0.009989761544796758,2.080644314232528
1990-01-31,-0.03265254426889407,1.5702783609873143,-0.05393658486193049,1.968421465610432
1990-02-28,0.012506109337171462,1.5899164338596161,0.008671327503379471,1.9854902928034222
1990-03-31,0.015670384911797678,1.614831036355789,0.02458419188291966,2.0343019671433757
1990-04-30,-0.02083265106212569,1.5811898248510978,-0.02835135018825533,1.9766267596842373
1990-05-31,0.03063853189757814,1.6296351597359242,0.06722386896610259,2.1095032579721424
1990-06-30,-0.0029009527544170645,1.6249076651305934,-0.012786669492721559,2.0825297370186333
1990-07-31,-0.007887609462244443,1.6120910280558358,-0.01521215848104207,2.050849964617623
1990-08-31,-0.04302986814503368,1.5427229636808015,-0.08652364922140887,1.8734029416733091
1990-09-30,-0.014691262300116916,1.520058415964953,-0.05714394708355506,1.7663493031081532
1990-10-31,-0.013678710044524109,1.4992659776422297,-0.028202612801353544,1.7165336376406533
1990-11-30,0.004804201668798419,1.5064687537539911,0.06402452983478504,1.8264338967361893
1990-12-31,0.0015585973358582847,1.5088167319401458,0.029610484661442203,1.8805154896206344
1991-01-31,0.014214429272652443,1.5302637006617037,0.0668335667406895,2.0061970471030954
1991-02-28,0.030248595903172002,1.5765520289683121,0.060834298808261224,2.1282426377348167
1991-03-31,0.005615125215128893,1.5854045660191347,0.02349174307637003,2.1782387669846592
1991-04-30,-0.011206191240510996,1.5676382192587448,0.0012930173873901365,2.1810552675842576
1991-05-31,0.01763246763089062,1.5952795494167715,0.043732398152351394,2.2764380449385357
1991-06-30,-0.040394323040442146,1.5308393119578196,-0.038752615451812744,2.1882201167831563
1991-07-31,0.016803264836712076,1.556562410339097,0.028235673666950234,2.250005985912101
1991-08-31,0.012323082374367614,1.5757440571425498,0.015017236727642356,2.283794858441156
1991-09-30,-0.008720676731460491,1.5620025026086897,-0.016637559668476357,2.2457980852132815
1991-10-31,-0.0005298699129879841,1.5611748444785454,0.009038847839522971,2.266097512383816
1991-11-30,-0.016606310096544275,1.5352494908962104,-0.04057751753611005,2.1741449008365263
1991-12-31,0.04134589664910313,1.5987257576773934,0.08912235165308577,2.367909807233642
1992-01-31,0.030160853672592698,1.6469446913173065,0.017329870238162487,2.4089453769286737
1992-02-29,0.004093751266624861,1.6536868732334478,0.024843362062284272,2.468791679115979
1992-03-31,-0.01091437700740994,1.635637911246773,-0.015118835114016408,2.4314664247885687
1992-04-30,-0.00046065859790777333,1.6348844405798932,0.015602797151086815,2.469404102194223
1992-05-31,-0.002973074789894165,1.6300238068652149,0.0003225188331300065,2.4702005315237887
1992-06-30,-0.004348104199624611,1.6229362935050962,-0.016891248316403894,2.4284757609545076
1992-07-31,0.0154319150479711,1.647981308514736,0.03220794824307071,2.5066919825728817
1992-08-31,-0.023752049984393602,1.6088383741015475,-0.025573399966348425,2.4425873459101064
1992-09-30,0.008173889745607177,1.6219888415899555,0.014623081731701081,2.4783055003061687
1992-10-31,0.026032171710796973,1.6642127336272219,0.017194630024199957,2.5209190464708726
1992-11-30,0.02512907894150731,1.706032866786002,0.03616383189926606,2.6120851390991033
1992-12-31,0.01880912333163453,1.738121849385202,0.016394940797916188,2.65491012031375
1993-01-31,0.028861337266046217,1.7882863702897922,0.021429899777516286,2.7118045781103874
1993-02-28,0.0022513326138961028,1.7923123977182116,0.010810347358779164,2.741120127568888
1993-03-31,0.01860242748757083,1.825653759131839,0.022139242852088254,2.801806451759883
1993-04-30,-0.014143066480796529,1.7998334166455212,-0.014778876494980615,2.7603989002464835
1993-05-31,0.02280730953181798,1.8408827744846652,0.025623758990845496,2.831130696384994
1993-06-30,0.007598793202239846,1.8548712619975398,0.0013457663996728807,2.834940736949272
1993-07-31,0.0019134542852088433,1.8584204733623197,-6.034300768114915e-05,2.8347696680986068
1993-08-31,0.029917169722169516,1.914019154079055,0.03550289046930269,2.9354121851308133
1993-09-30,-0.006953814685117274,1.9007094195778245,-0.005326603800354613,2.919776407429888
1993-10-31,0.025312053621851422,1.9488202783257365,0.018423085212707517,2.973567696986022
1993-11-30,-0.008177605500102393,1.9328835948989889,-0.005961761236190797,2.9558399963569415
1993-12-31,0.018578564787570178,1.9687937979936514,0.018662028551101672,3.011001966761443
1994-01-31,0.03469554231632609,2.0371021665240603,0.03170811037618328,3.1064751494664202
1994-02-28,-0.005467966034174466,2.0259633610693637,-0.013705030261757843,3.063900813535584
1994-03-31,-0.026207360957589874,1.9728682079789668,-0.03599412400883978,2.953618387702399
1994-04-30,-7.728716634132265e-05,1.9727157305856071,0.004409947641801174,2.966643690146028
1994-05-31,0.007176550771544338,1.986873025183979,0.010354182118212967,2.997360859193647
1994-06-30,-0.013448236346826946,1.96015308715017,-0.018624898927586207,2.941535316141662
1994-07-31,0.02448307898702718,2.0081436700095328,0.031097910881042443,3.033010919256475
1994-08-31,0.04286274912495679,2.094218228344021,0.04300876867771152,3.1634569842797493
1994-09-30,-0.011922592325610153,2.069249718166614,-0.024603662729263277,3.085624355579998
1994-10-31,0.009147704549122712,2.088178603226757,0.011335169889062536,3.120600431864326
1994-11-30,-0.03943193277057651,2.0058376849313633,-0.03811054721296548,3.0016726417729602
1994-12-31,0.013344074283660471,2.032603732000053,0.016315061495123642,3.0506451155117165
