start,end,tda_mapper_ann_return,tda_mapper_sharpe,tda_mapper_max_dd,tda_ph_ann_return,tda_ph_sharpe,tda_ph_max_dd,eqw_ann_return,eqw_sharpe,eqw_max_dd,eqw_reb_ann_return,eqw_reb_sharpe,eqw_reb_max_dd
1970-01-31,1979-12-31,0.08919115209246531,0.729530760893932,-0.16180223908807423,0.08919115209246531,0.729530760893932,-0.16180223908807423,0.06913769771962874,0.3461656201091704,-0.4955024017783144,0.09054619030017319,0.7489251907853185,-0.15732005844231578
1980-01-31,1989-12-31,0.16355828520479454,0.8916355073490596,-0.31244989837319337,0.16355828520479454,0.8916355073490596,-0.31244989837319337,0.17057230020068181,0.9446022336473322,-0.31443948927031706,0.17054494406058174,0.9444906607916788,-0.31443948927031695
1990-01-31,1999-12-31,0.13841042714839769,0.9682294271876412,-0.22140168346358302,0.13841042714839769,0.9682294271876412,-0.22140168346358302,0.13666339547931416,0.9713512042466966,-0.21662702587294302,0.1366328089265929,0.9710326071423429,-0.21662702587294314
2000-01-31,2009-12-31,0.050289501256507885,0.2792672972249482,-0.5409842480354521,0.050289501256507885,0.2792672972249482,-0.5409842480354521,0.059264778214563885,0.3437236297745726,-0.5262723700824792,0.059237359366991926,0.34355297122057266,-0.5262723700824796
2010-01-31,2019-12-31,0.1199372672351271,0.8426181716568111,-0.20142483180977266,0.1199372672351271,0.8426181716568111,-0.20142483180977266,0.12464628924257215,0.8832315901385208,-0.2054357480971747,0.12461702589476342,0.8829689514671912,-0.2054357480971749
2020-01-31,2025-11-30,0.14432161425069023,0.7917588240355974,-0.2180678874708838,0.14432161425069023,0.7917588240355974,-0.2180678874708838,0.1330872686870892,0.6931445933894594,-0.24588474086630563,0.1330385117573223,0.6928667698539782,-0.24588474086630574
