start,end,tda_mapper_ann_return,tda_mapper_sharpe,tda_mapper_max_dd,tda_ph_ann_return,tda_ph_sharpe,tda_ph_max_dd,eqw_ann_return,eqw_sharpe,eqw_max_dd,eqw_reb_ann_return,eqw_reb_sharpe,eqw_reb_max_dd
1970-01-31,1979-12-31,0.09067151005596852,0.7447766876877578,-0.15914338798611116,0.09067151005596852,0.7447766876877578,-0.15914338798611116,0.06913769771962874,0.3461656201091704,-0.4955024017783144,0.09054619030017319,0.7489251907853185,-0.15732005844231578
1980-01-31,1989-12-31,0.16865223928121642,0.9312293505935432,-0.31273222636934295,0.16865223928121642,0.9312293505935432,-0.31273222636934295,0.17057230020068181,0.9446022336473322,-0.31443948927031706,0.17054494406058174,0.9444906607916788,-0.31443948927031695
1990-01-31,1999-12-31,0.1454954637754855,1.0105326730354525,-0.22635057180589702,0.1454954637754855,1.0105326730354525,-0.22635057180589702,0.13666339547931416,0.9713512042466966,-0.21662702587294302,0.1366328089265929,0.9710326071423429,-0.21662702587294314
2000-01-31,2009-12-31,0.048841205283991496,0.26247478072570396,-0.5474319581487236,0.048841205283991496,0.26247478072570396,-0.5474319581487236,0.059264778214563885,0.3437236297745726,-0.5262723700824792,0.059237359366991926,0.34355297122057266,-0.5262723700824796
2010-01-31,2019-12-31,0.12895270562762118,0.8884225642856897,-0.20733694884802378,0.12895270562762118,0.8884225642856897,-0.20733694884802378,0.12464628924257215,0.8832315901385208,-0.2054357480971747,0.12461702589476342,0.8829689514671912,-0.2054357480971749
2020-01-31,2025-11-30,0.13219713962221724,0.6881536488348369,-0.24038506185574404,0.13219713962221724,0.6881536488348369,-0.24038506185574404,0.1330872686870892,0.6931445933894594,-0.24588474086630563,0.1330385117573223,0.6928667698539782,-0.24588474086630574
