start,end,tda_mapper_ann_return,tda_mapper_sharpe,tda_mapper_max_dd,tda_ph_ann_return,tda_ph_sharpe,tda_ph_max_dd,eqw_ann_return,eqw_sharpe,eqw_max_dd,eqw_reb_ann_return,eqw_reb_sharpe,eqw_reb_max_dd
2013-01-01,2016-12-31,0.2559535395796344,1.7075527363047385,-0.1525618153920737,0.25527724651971395,1.7036432707244913,-0.15240711234931403,0.2675470268029301,1.7860808944127065,-0.1514656970894257,0.24212096532058824,1.626832903926854,-0.15146569708942625
2016-01-01,2019-12-31,0.27507237801715867,1.7859798059206504,-0.2013404246613807,0.2749694271324725,1.7852946596737773,-0.20134042466138058,0.2512809095771642,1.5877029175380426,-0.1959546922504386,0.2795028111477724,1.8227030931666044,-0.19595469225043927
2020-01-01,2021-12-31,0.30483499864733243,1.0628265202936094,-0.3025689282895748,0.30483499864733243,1.0628265202936094,-0.3025689282895748,0.3250669966163362,1.1416842793927051,-0.29529617695301347,0.3189015794468488,1.1277453268643713,-0.2952961769530136
2013-01-01,2021-12-31,0.27770459128039704,1.4910820807602774,-0.287738428275903,0.27733902251468057,1.4896850762776446,-0.2877384282759028,0.2804450446690012,1.5055332370037051,-0.2952961769530136,0.26855293811113556,1.4444253069154511,-0.2952961769530137
