start,end,tda_ann_return,tda_sharpe,tda_max_dd,eqw_ann_return,eqw_sharpe,eqw_max_dd,eqw_reb_ann_return,eqw_reb_sharpe,eqw_reb_max_dd
2013-01-01,2016-12-31,0.24218500727790238,1.6268293237098421,-0.1514656970894256,0.2675470268029301,1.7860808944127065,-0.1514656970894257,0.24212096532058824,1.626832903926854,-0.15146569708942625
2016-01-01,2019-12-31,0.27978737763270933,1.8240893063149441,-0.1959546922504386,0.2512809095771642,1.5877029175380426,-0.1959546922504386,0.2795028111477724,1.8227030931666044,-0.19595469225043927
2020-01-01,2021-12-31,0.31687179141960997,1.120188733860798,-0.29529617695301347,0.3250669966163362,1.1416842793927051,-0.29529617695301347,0.3189015794468488,1.1277453268643713,-0.2952961769530136
2013-01-01,2021-12-31,0.26917498496064596,1.4472580220118239,-0.29529617695301336,0.2804450446690012,1.5055332370037051,-0.2952961769530136,0.26855293811113556,1.4444253069154511,-0.2952961769530137
