rebalance_date,n_assets_panel,n_assets_used_ph,landscape_norm_L2,market_safe,H0_count,H1_count,H1_total_persistence,H1_max_persistence,H1_q50,H1_q75,H1_q90
1975-01-31,49,49,0.28778996080313957,True,48.0,16.0,0.4874754548072815,0.07671502232551575,0.03253914415836334,0.03686186671257019,0.05665320158004761
1975-04-30,49,49,0.22617296660999195,True,48.0,18.0,0.43057143688201904,0.0685158371925354,0.018434733152389526,0.02894604206085205,0.04922124147415161
1975-07-31,49,49,0.18768529733859063,True,48.0,12.0,0.26351237297058105,0.057358115911483765,0.01954054832458496,0.036213673651218414,0.04979905784130097
1975-10-31,49,49,0.27749197605121223,True,48.0,16.0,0.5268626511096954,0.084270179271698,0.02781069278717041,0.044710591435432434,0.06310953199863434
1976-01-31,49,49,0.13869847877575206,True,48.0,11.0,0.2118431031703949,0.054525017738342285,0.017552316188812256,0.02489602565765381,0.03401899337768555
1976-04-30,49,49,0.1645926124185587,True,48.0,16.0,0.3373495936393738,0.05675128102302551,0.013270050287246704,0.03560765087604523,0.0416683554649353
1976-07-31,49,49,0.30087279230837755,False,48.0,12.0,0.42000606656074524,0.08132040500640869,0.03510132431983948,0.04405183345079422,0.07217662334442139
1976-10-31,49,49,0.1489473132974,True,48.0,11.0,0.2869225740432739,0.05083650350570679,0.02508854866027832,0.033012956380844116,0.04168736934661865
1977-01-31,49,49,0.2681245031983181,True,48.0,12.0,0.33485665917396545,0.09026408195495605,0.018448516726493835,0.032885000109672546,0.053804111480712895
1977-04-30,49,49,0.1264359614598681,True,48.0,11.0,0.31906193494796753,0.06469643115997314,0.025001108646392822,0.041405558586120605,0.04348260164260864
1977-07-31,49,49,0.11844263608164322,True,48.0,12.0,0.283701092004776,0.06006133556365967,0.01799604296684265,0.034444645047187805,0.05748926401138306
1977-10-31,49,49,0.29776212858454887,False,48.0,15.0,0.5313822627067566,0.10578393936157227,0.02311950922012329,0.04977899789810181,0.0901794195175171
1978-01-31,49,49,0.21747423576785502,True,48.0,14.0,0.348613977432251,0.11483573913574219,0.013788104057312012,0.020265132188796997,0.06356211304664615
1978-04-30,49,49,0.10957986833978114,True,48.0,4.0,0.0672643780708313,0.0316278338432312,0.01654157042503357,0.02146109938621521,0.02756114006042481
1978-07-31,49,49,0.12936898484477155,True,48.0,8.0,0.1814684271812439,0.04883641004562378,0.026650741696357727,0.032276660203933716,0.040508699417114255
1978-10-31,49,49,0.11191495774387769,True,48.0,10.0,0.19081458449363708,0.04901757836341858,0.013376414775848389,0.02783934772014618,0.030469271540641777
1979-01-31,49,49,0.06338318749520551,True,48.0,9.0,0.12072232365608215,0.0322456955909729,0.013815313577651978,0.01766645908355713,0.02640773057937622
1979-04-30,49,49,0.14176598789318898,True,48.0,7.0,0.11314448714256287,0.031142979860305786,0.018260806798934937,0.028855949640274048,0.029791325330734253
1979-07-31,49,49,0.09371302396541929,True,48.0,9.0,0.1902686357498169,0.042964398860931396,0.01834338903427124,0.03210979700088501,0.03726176023483276
1979-10-31,49,49,0.09351385277100648,True,48.0,11.0,0.22481119632720947,0.03692469000816345,0.02185720205307007,0.02845732867717743,0.035162001848220825
1980-01-31,49,49,0.33714385778906003,False,48.0,13.0,0.4159945249557495,0.10509094595909119,0.026603758335113525,0.039303362369537354,0.06505898833274842
1980-04-30,49,49,0.23984709489004316,True,48.0,12.0,0.36950400471687317,0.07069835066795349,0.02236589789390564,0.049764037132263184,0.061566883325576784
1980-07-31,49,49,0.10637992003301641,True,48.0,7.0,0.17947238683700562,0.04508101940155029,0.024340271949768066,0.037644997239112854,0.04079917669296265
1980-10-31,49,49,0.1507364767452251,True,48.0,16.0,0.31012535095214844,0.05533123016357422,0.01721101999282837,0.028798669576644897,0.03919222950935364
1981-01-31,49,49,0.27613914631509157,True,48.0,13.0,0.44327813386917114,0.07388007640838623,0.025966137647628784,0.06034231185913086,0.06997737884521485
1981-04-30,49,49,0.28738109159507735,True,48.0,16.0,0.5789310336112976,0.07437258958816528,0.026520222425460815,0.06304937601089478,0.07127219438552856
1981-07-31,49,49,0.21055372071930314,True,48.0,13.0,0.396626353263855,0.08007848262786865,0.020809710025787354,0.03245806694030762,0.0731028199195862
1981-10-31,49,49,0.2580206262726056,True,48.0,11.0,0.28001534938812256,0.0726284384727478,0.014720439910888672,0.03662143647670746,0.05747342109680176
1982-01-31,49,49,0.3300385120397017,False,48.0,15.0,0.5526540577411652,0.12399953603744507,0.027497828006744385,0.04253751039505005,0.09227802753448484
1982-04-30,49,49,0.36326556835394547,False,48.0,15.0,0.5813356935977936,0.12353122234344482,0.029942750930786133,0.0492895245552063,0.09032871723175048
1982-07-31,49,49,0.19059127985043645,True,48.0,13.0,0.40121984481811523,0.07225406169891357,0.030136525630950928,0.03750330209732056,0.05942654609680178
1982-10-31,49,49,0.22435561282744307,True,48.0,13.0,0.31933560967445374,0.08353179693222046,0.013512998819351196,0.029400348663330078,0.06265865564346314
1983-01-31,49,49,0.11848856415706642,True,48.0,13.0,0.23349156975746155,0.047803789377212524,0.014957964420318604,0.020939409732818604,0.02826492786407471
1983-04-30,49,49,0.1603384351624673,True,48.0,11.0,0.2701561450958252,0.05037420988082886,0.02537292242050171,0.03583875298500061,0.04784485697746277
1983-07-31,49,49,0.13203810169749844,True,48.0,16.0,0.2982575297355652,0.0554577112197876,0.013050168752670288,0.02580583095550537,0.042735755443573
1983-10-31,49,49,0.17876108836878654,True,48.0,13.0,0.31851109862327576,0.06541210412979126,0.018407225608825684,0.03181380033493042,0.05464836955070496
1984-01-31,49,49,0.12160647485321904,True,48.0,11.0,0.22801318764686584,0.06778043508529663,0.01734006404876709,0.01990281045436859,0.032910168170928955
1984-04-30,49,49,0.08046842604538615,True,48.0,8.0,0.2238500416278839,0.05195760726928711,0.028325945138931274,0.03371769189834595,0.03925663232803345
1984-07-31,49,49,0.3792675259492716,False,48.0,16.0,0.7960472106933594,0.11309903860092163,0.03198161721229553,0.07838454842567444,0.09659251570701599
1984-10-31,49,49,0.12135656573390563,True,48.0,16.0,0.295011043548584,0.04420095682144165,0.01576864719390869,0.025202244520187378,0.04122281074523926
