Date,tda_mapper_ret,tda_mapper_nav,tda_ph_ret,tda_ph_nav,eqw_reb_ret,eqw_reb_nav
1985-01-31,0.10233388888888892,1.102333888888889,0.10233388888888892,1.102333888888889,0.09924897959183675,1.0992489795918368
1985-02-28,0.01692083333333335,1.120986296900463,0.01692083333333335,1.120986296900463,0.017622448979591848,1.1186204386505623
1985-03-31,-0.008829027777777772,1.1110890777466205,-0.008829027777777772,1.1110890777466205,-0.004561224489795909,1.113518159711003
1985-04-30,-0.015308888888888896,1.0940795385097395,-0.015308888888888896,1.0940795385097395,-0.015393877551020417,1.0963767975095744
1985-05-31,0.05592583333333333,1.1552668484338453,0.05592583333333333,1.1552668484338453,0.056120408163265315,1.1579059108865455
1985-06-30,0.01749291666666668,1.175475835141261,0.01749291666666668,1.175475835141261,0.01841428571428575,1.1792279211598706
1985-07-31,0.015206121794871793,1.1933502638573477,0.015206121794871793,1.1933502638573477,0.016889795918367343,1.1991448400895015
1985-08-31,-0.007998717948717959,1.1838049916827245,-0.007998717948717959,1.1838049916827245,-0.008744897959183692,1.1886584408246372
1985-09-30,-0.045628205128205104,1.129790094690432,-0.045628205128205104,1.129790094690432,-0.04539591836734691,1.134698199278304
1985-10-31,0.03083604395604396,1.1646283517114093,0.03083604395604396,1.1646283517114093,0.028591836734693867,1.1671413049352204
1985-11-30,0.07335521645021645,1.2500599165352586,0.07335521645021645,1.2500599165352586,0.07313469387755096,1.252499826983503
1985-12-31,0.044515151515151494,1.305706523122843,0.044515151515151494,1.305706523122843,0.04430612244897959,1.30799323768516
1986-01-31,0.017304403860028857,1.328300996121635,0.017304403860028857,1.328300996121635,0.018904081632653075,1.3327196486253186
1986-02-28,0.07580792658730158,1.4289967405214634,0.07580792658730158,1.4289967405214634,0.07844081632653056,1.4372592657978955
1986-03-31,0.05842824404761902,1.5124905108199034,0.05842824404761902,1.5124905108199034,0.05959591836734691,1.5229140516750999
1986-04-30,-0.007302142857142864,1.5014460890398236,-0.007302142857142864,1.5014460890398236,-0.001759183673469395,1.520234966139296
1986-05-31,0.04553190476190478,1.5698097893711191,0.04553190476190478,1.5698097893711191,0.044873469387755126,1.5884531833545426
1986-06-30,0.005306646825396822,1.5781402155063622,0.005306646825396822,1.5781402155063622,0.008663265306122436,1.6022143747082978
1986-07-31,-0.0719243833943834,1.4646334535961876,-0.0719243833943834,1.4646334535961876,-0.07264285714285715,1.4858249447741307
1986-08-31,0.0631002014652015,1.557052119590781,0.0631002014652015,1.557052119590781,0.059465306122449005,1.5741799799594953
1986-09-30,-0.07491684981684982,1.4404026797903908,-0.07491684981684982,1.4404026797903908,-0.07151632653061227,1.4616004104947595
1986-10-31,0.04793523547880692,1.5094487214304477,0.04793523547880692,1.5094487214304477,0.050722448979591855,1.5357363627446305
1986-11-30,0.015786797052154213,1.5332780820563037,0.015786797052154213,1.5332780820563037,0.01349387755102041,1.5564594011741562
