,tda_mapper_ret,tda_mapper_nav,tda_ph_ret,tda_ph_nav,eqw_reb_ret,eqw_reb_nav
2005-01-31,-0.010198732536650533,0.9898012674633495,-0.010198732536650533,0.9898012674633495,-0.01865194745755812,0.9813480525424418
2005-02-28,0.012356676819141531,1.0020319218405707,0.012356676819141531,1.0020319218405707,0.01602525218106644,0.9970744025618329
2005-03-31,-0.005491788291105992,0.9965289746648922,-0.005491788291105992,0.9965289746648922,-0.008837429832511567,0.9882628274913993
2005-04-30,-0.016278921077334883,0.980306558135045,-0.016278921077334883,0.980306558135045,-0.02278738702718258,0.965742899956775
2005-05-31,0.023513987023817032,1.0033574738223952,0.023513987023817032,1.0033574738223952,0.0314395091014946,0.9961053826496697
2005-06-30,0.009385393562387555,1.0127743785979813,0.009385393562387555,1.0127743785979813,0.011025768792081978,1.0070882102913135
2005-07-31,0.03344102471932286,1.0466425916277733,0.03344102471932286,1.0466425916277733,0.03895483866205402,1.0463191690416682
2005-08-31,-0.010499249009696076,1.0356536304341195,-0.010499249009696076,1.0356536304341195,-0.010411711300120629,1.0354251959258243
2005-09-30,0.0017982203946035268,1.0375159639141112,0.0017982203946035268,1.0375159639141112,0.0044962214488609145,1.040080696900437
2005-10-31,-0.008367990277532157,1.0288340404152934,-0.020842343747729423,1.0158916995504563,-0.02063055601821227,1.0186232538195712
2005-11-30,0.028076044029253053,1.0577196302327876,0.03414484572410585,1.0505791649040064,0.03414484572410585,1.0534039876722272
2005-12-31,0.0063662037642932415,1.0644532889243425,0.006245190024375911,1.057140231424482,0.006245190024375911,1.0599826957476755
2006-01-31,0.022290777122993197,1.0881807799455923,0.022254958307554817,1.0806668432000728,0.03160059142485261,1.0934787758334117
2006-02-28,0.0007323471025435476,1.088977705986829,0.0007323471025435476,1.0814582664315053,0.0029029290890321127,1.0966530671800176
2006-03-31,0.010980143015530883,1.1009348369392893,0.010980143015530883,1.0933328328622514,0.011160116409882905,1.1088918430710017
2006-04-30,0.003776632588205418,1.1050926633219649,0.003776632588205418,1.0974619492685938,0.01131715333461762,1.1214413420905431
2006-05-31,-0.017575186183497505,1.0856704540140643,-0.017575186183497505,1.078173851180894,-0.02326406157016756,1.0953520616608174
2006-06-30,0.0002787372028504388,1.0859730707596336,0.0002787372028504388,1.0784743783443589,-0.0029526325464248656,1.0921178895137642
