,tda_mapper_ret,tda_mapper_nav,tda_ph_ret,tda_ph_nav,eqw_reb_ret,eqw_reb_nav
1985-01-31,0.05957017331388741,1.0595701733138874,0.05957017331388741,1.0595701733138874,0.07089854643016517,1.0708985464301652
1985-02-28,0.01219055306854173,1.0724869197415143,0.01219055306854173,1.0724869197415143,0.008107494927214062,1.0795808509629086
1985-03-31,0.0043215973312972725,1.0771217763517205,0.0043215973312972725,1.0771217763517205,0.0024271476530505266,1.0822011530916016
1985-04-30,-0.006721356154990225,1.0698820572705647,-0.006721356154990225,1.0698820572705647,-0.008220753431320189,1.0733046442489451
1985-05-31,0.047109964407405586,1.1202841629087028,0.047109964407405586,1.1202841629087028,0.050470636606216375,1.127475012916598
1985-06-30,0.008131211915433822,1.1293934308428177,0.008131211915433822,1.1293934308428177,0.00940281021595,1.1380764464862785
1985-07-31,0.006618730510193689,1.1368685816015494,0.006618730510193689,1.1368685816015494,0.007185270705546035,1.1462538338378883
1985-08-31,0.0029903907128338626,1.1402682628496832,0.0029903907128338626,1.1402682628496832,-0.0034848481297967953,1.142259313308766
1985-09-30,-0.015641585581236944,1.1224326592307514,-0.015641585581236944,1.1224326592307514,-0.03139132902441749,1.1064022753734855
1985-10-31,0.029784414435273743,1.1558636587289663,0.029784414435273743,1.1558636587289663,0.03106199386353026,1.1407693360617328
1985-11-30,0.039758179639238396,1.2018186937111799,0.039758179639238396,1.2018186937111799,0.05337051836078514,1.201652786857436
1985-12-31,0.024875731932813085,1.2317148133677827,0.024875731932813085,1.2317148133677827,0.03232671579201068,1.240498274978854
1986-01-31,0.005841502782538423,1.2389098788773645,0.005841502782538423,1.2389098788773645,0.014260377474649696,1.2581882486367042
1986-02-28,0.045548107755010885,1.2953398795392181,0.045548107755010885,1.2953398795392181,0.05967852610076023,1.3332750688726396
1986-03-31,0.04610077296920478,1.3550560492438126,0.04610077296920478,1.3550560492438126,0.04704235520905365,1.395995468253922
1986-04-30,-0.00937941397416208,1.3423464175997624,-0.00937941397416208,1.3423464175997624,-0.016224751949310296,1.3733457880591409
1986-05-31,0.03798356822700705,1.3933335243369416,0.03798356822700705,1.3933335243369416,0.03976604580879214,1.4279583195784122
1986-06-30,0.005043563957398879,1.4003608910809229,0.005043563957398879,1.4003608910809229,0.0016417247056961079,1.4303026340303684
1986-07-31,-0.04682124724771567,1.3347942475635917,-0.04682124724771567,1.3347942475635917,-0.05415731573673646,1.3528412826801
1986-08-31,0.0318012224121194,1.377242336304779,0.0318012224121194,1.377242336304779,0.06069984528463826,1.4349585392334536
1986-09-30,-0.03965544963828237,1.3226271721977345,-0.03965544963828237,1.3226271721977345,-0.05151635692797411,1.3610347029494587
1986-10-31,0.035975993377062525,1.370209998585043,0.035975993377062525,1.370209998585043,0.04880173897743225,1.4274555632620252
1986-11-30,0.007377859590758382,1.3803192155644568,0.007377859590758382,1.3803192155644568,0.015543614387512205,1.4496433820926793
1986-12-31,-0.01613322377068915,1.3580502167847732,-0.01613322377068915,1.3580502167847732,-0.021019833803176867,1.419172119127216
1987-01-31,0.06537910328697853,1.4468383221768486,0.06537910328697853,1.4468383221768486,0.10276045675525161,1.565006894303047
1987-02-28,0.026962866825196254,1.4858492311752933,0.026962866825196254,1.4858492311752933,0.040705794821718246,1.6287117438371213
1987-03-31,0.015068955163492718,1.5082394266195842,0.015068955163492718,1.5082394266195842,0.01519529262702623,1.6534604953898004
1987-04-30,-0.004806559178539628,1.5009899845601304,-0.004806559178539628,1.5009899845601304,-0.006884324241919343,1.6420775372183325
1987-05-31,0.010465907453681207,1.5166992068274392,0.010465907453681207,1.5166992068274392,0.011554920815851582,1.6610516131343789
