rebalance_date,n_assets_panel,n_assets_used_ph,landscape_norm_L2,market_safe,H0_count,H1_count,H1_total_persistence,H1_max_persistence,H1_q50,H1_q75,H1_q90
1975-01-31,498,500,0.85248264068942,True,499.0,587.0,19.66396027803421,0.13951343297958374,0.027158021926879883,0.04819747805595398,0.07270894050598144
1975-04-30,512,500,1.1058980767628805,True,499.0,647.0,23.516902774572372,0.15234237909317017,0.029922187328338623,0.05239883065223694,0.0768087863922119
1975-07-31,499,500,1.0406051486434045,True,499.0,634.0,23.36266428232193,0.15892863273620605,0.031146198511123657,0.05398260056972504,0.08025165200233461
1975-10-31,500,500,1.0193335045303538,True,499.0,602.0,22.024732619524002,0.15247845649719238,0.028786391019821167,0.05359503626823425,0.08013083934783935
1976-01-31,499,500,0.8861072847570052,True,499.0,623.0,20.992983102798462,0.14191877841949463,0.02736443281173706,0.049996376037597656,0.07462024688720705
1976-04-30,499,500,1.0658061432061037,True,499.0,576.0,21.42226380109787,0.1567026972770691,0.0295468270778656,0.053897589445114136,0.0790276825428009
1976-07-31,500,499,1.0109891026368012,True,498.0,643.0,22.747446060180664,0.20692229270935059,0.028644025325775146,0.052245527505874634,0.07394813299179077
1976-10-31,499,499,1.495686100840314,False,498.0,745.0,30.342120349407196,0.26183992624282837,0.03396892547607422,0.05963253974914551,0.08637202978134155
1977-01-31,500,498,1.2823875668405387,True,497.0,718.0,27.308403491973877,0.19996118545532227,0.03062841296195984,0.05493976175785065,0.080046683549881
1977-04-30,499,500,1.2579722981987838,True,499.0,754.0,30.28330385684967,0.20662355422973633,0.03238940238952637,0.05778440833091736,0.08469310402870178
1977-07-31,499,500,1.2362561368623584,True,494.0,709.0,28.62747037410736,0.1668938398361206,0.033004164695739746,0.05861032009124756,0.08757894039154053
1977-10-31,500,499,1.3620143178467345,True,498.0,898.0,42.51365625858307,0.2574576139450073,0.03841060400009155,0.06961116194725037,0.09986401796340945
1978-01-31,500,500,1.4261143944396626,False,455.0,794.0,33.94142818450928,0.16760492324829102,0.03212469816207886,0.06398726999759674,0.09393405318260194
1978-04-30,500,500,1.2349791133190045,True,499.0,804.0,31.381843209266663,0.2000645399093628,0.031114012002944946,0.058124005794525146,0.08259825706481935
1978-07-31,500,500,1.2381337451506407,True,497.0,756.0,28.5142480134964,0.16621100902557373,0.030660271644592285,0.05641204118728638,0.07983487844467163
1978-10-31,500,499,0.9882925358516502,True,498.0,806.0,27.607730865478516,0.1430416703224182,0.026567071676254272,0.050053104758262634,0.07487061619758606
1979-01-31,500,500,0.8493541174480861,True,499.0,773.0,26.758803009986877,0.13674461841583252,0.02877575159072876,0.05059319734573364,0.0734775304794312
1979-04-30,501,500,0.9831657253248899,True,499.0,736.0,25.501513481140137,0.16515207290649414,0.027493715286254883,0.05162976682186127,0.07451984286308289
1979-07-31,500,500,1.1084227306034742,True,499.0,788.0,29.287585496902466,0.16625994443893433,0.031112641096115112,0.054707109928131104,0.07985025048255921
1979-10-31,504,499,1.0822135666213444,True,498.0,741.0,25.572235107421875,0.16687095165252686,0.026814699172973633,0.05004829168319702,0.07564288377761841
1980-01-31,499,500,0.869793392596707,True,499.0,775.0,27.10702681541443,0.14492428302764893,0.028233468532562256,0.05147990584373474,0.0746468186378479
1980-04-30,499,500,0.9485628798712182,True,499.0,703.0,24.533777177333832,0.16385602951049805,0.028163611888885498,0.05116584897041321,0.0756742835044861
1980-07-31,499,500,0.8408559134674098,True,499.0,715.0,25.138416171073914,0.1464623212814331,0.028956711292266846,0.05319377779960632,0.07424705028533936
1980-10-31,501,499,1.2430953763800703,True,498.0,767.0,29.429990828037262,0.20080357789993286,0.030447542667388916,0.057670772075653076,0.08003641366958618
1981-01-31,503,500,1.2749594909123445,True,499.0,813.0,32.55281150341034,0.17381620407104492,0.032086730003356934,0.05735987424850464,0.0862701177597046
1981-04-30,500,500,1.1049481267686403,True,499.0,801.0,32.93386036157608,0.17604345083236694,0.03375601768493652,0.06009876728057861,0.0848265290260315
1981-07-31,500,500,1.376387361163705,False,499.0,845.0,37.84972018003464,0.1702391505241394,0.037494957447052,0.06693178415298462,0.09341353178024292
1981-10-31,501,500,1.2914391736725643,True,499.0,823.0,34.41179275512695,0.1797754168510437,0.03468829393386841,0.06088835000991821,0.08935278654098511
1982-01-31,501,500,1.615881715023549,False,499.0,787.0,36.70523649454117,0.24863547086715698,0.03831297159194946,0.067660391330719,0.09741377830505371
1982-04-30,500,500,1.4536710304626868,True,499.0,877.0,38.85444837808609,0.19428694248199463,0.034729957580566406,0.06537604331970215,0.09605904817581176
1982-07-31,500,499,1.4475009768353826,True,498.0,912.0,43.20958751440048,0.18225127458572388,0.03815528750419617,0.07251013815402985,0.10138721466064453
1982-10-31,500,500,1.3754185425702372,True,499.0,687.0,27.146201461553574,0.2128046751022339,0.032309770584106445,0.059161365032196045,0.08064384460449218
1983-01-31,500,499,1.3676273407004742,True,497.0,719.0,28.798830270767212,0.1763085126876831,0.03329038619995117,0.05697116255760193,0.08478302955627443
1983-04-30,502,497,1.1641234422253546,True,496.0,768.0,29.225396633148193,0.18111181259155273,0.03072333335876465,0.05624110996723175,0.083927059173584
1983-07-31,500,499,1.3359002574192143,True,498.0,725.0,29.132564067840576,0.17112970352172852,0.03224527835845947,0.05779409408569336,0.08718107938766483
1983-10-31,504,499,1.5634204722098781,False,497.0,782.0,33.26849848031998,0.19916123151779175,0.03429791331291199,0.06273679435253143,0.09334251880645751
1984-01-31,501,500,0.9866393496915059,True,496.0,798.0,33.12335093319416,0.18156486749649048,0.03427618741989136,0.06122469902038574,0.08788454532623291
1984-04-30,500,500,1.3932314888433481,True,497.0,866.0,37.46492284536362,0.22311830520629883,0.03556603193283081,0.0636608749628067,0.09233981370925903
1984-07-31,502,500,1.4770773643418276,True,498.0,985.0,45.06125658750534,0.20484775304794312,0.036371052265167236,0.06595069169998169,0.10056413412094117
1984-10-31,500,500,1.483854254616306,True,499.0,805.0,36.937391459941864,0.21364206075668335,0.038028180599212646,0.06740432977676392,0.0958614230155945
