rebalance_date,n_assets_panel,n_assets_used_ph,landscape_norm_L2,market_safe,H0_count,H1_count,H1_total_persistence,H1_max_persistence,H1_q50,H1_q75,H1_q90
2004-12-31,503,500,1.3989675365979335,True,499.0,912.0,43.00781828165054,0.1881372332572937,0.03871077299118042,0.07233615219593048,0.10167818069458008
2005-03-31,501,500,1.4063135992614433,True,499.0,904.0,42.49466532468796,0.17973977327346802,0.03926551342010498,0.06818534433841705,0.09993795752525331
2005-06-30,510,500,1.439277818161106,True,499.0,948.0,45.228664338588715,0.21871089935302734,0.038385480642318726,0.07144547998905182,0.10326695442199713
2005-09-30,500,500,1.5695116442219743,False,499.0,915.0,43.88866937160492,0.2141459584236145,0.03830265998840332,0.07131001353263855,0.10425565242767336
2005-12-31,512,499,1.3755045956075098,True,498.0,951.0,45.0707083940506,0.2278255820274353,0.03961920738220215,0.07122054696083069,0.10045897960662842
2006-03-31,500,500,1.4896502615626959,True,499.0,961.0,48.12708067893982,0.19584006071090698,0.04040294885635376,0.07046633958816528,0.11083865165710449
2006-06-30,503,499,1.4699301743479023,True,498.0,929.0,43.40434020757675,0.19564777612686157,0.03796863555908203,0.06722557544708252,0.09717556238174442
2006-09-30,501,500,1.6327026147226318,False,499.0,977.0,47.6125231385231,0.24552524089813232,0.03959202766418457,0.07057952880859375,0.10552188158035278
2006-12-31,502,500,1.5946472950379034,True,499.0,931.0,46.43809503316879,0.19127345085144043,0.04088413715362549,0.07184860110282898,0.10804778337478638
2007-03-31,500,500,1.716061005771576,False,496.0,947.0,48.16582411527634,0.2284725308418274,0.04181373119354248,0.07643681764602661,0.11111943721771239
2007-06-30,501,500,1.6390500003585329,True,499.0,982.0,48.888791501522064,0.19357925653457642,0.04201430082321167,0.07316535711288452,0.10637829899787903
2007-09-30,500,498,1.3816413421899112,True,497.0,973.0,49.59393575787544,0.19250494241714478,0.042208075523376465,0.07434415817260742,0.10906583070755006
2007-12-31,501,500,1.6750286618877765,False,499.0,925.0,42.914455354213715,0.245622456073761,0.0390203595161438,0.06776005029678345,0.10142502784729004
2008-03-31,503,498,1.5682020765832076,True,497.0,894.0,42.85121089220047,0.19976210594177246,0.03799661993980408,0.07034657895565033,0.10288958549499515
2008-06-30,500,500,1.4429137839063844,True,495.0,807.0,36.56695598363876,0.2058708667755127,0.036668598651885986,0.06444907188415527,0.09700669050216675
2008-09-30,501,499,1.2727067726627506,True,497.0,765.0,31.433575809001923,0.17567336559295654,0.03382390737533569,0.058634817600250244,0.08957232236862182
2008-12-31,500,500,1.2675108970319158,True,498.0,629.0,24.94886863231659,0.22070491313934326,0.02954840660095215,0.057778239250183105,0.08599379062652593
2009-03-31,501,500,1.0634872008747203,True,499.0,619.0,22.713965833187103,0.14641571044921875,0.02856987714767456,0.054130762815475464,0.07926143407821656
2009-06-30,500,500,1.214242736664458,True,499.0,643.0,23.64121574163437,0.1927652359008789,0.027461707592010498,0.05430728197097778,0.08034758567810063
2009-09-30,500,500,1.2914129396025487,True,499.0,630.0,23.214115768671036,0.1834181547164917,0.029427915811538696,0.05207653343677521,0.0797736704349518
2009-12-31,505,500,1.1065219171101717,True,499.0,616.0,22.047956943511963,0.17200207710266113,0.029186755418777466,0.052795469760894775,0.07766315340995789
2010-03-31,502,500,1.0910344147022915,True,499.0,580.0,20.432215750217438,0.19212669134140015,0.027966737747192383,0.050720781087875366,0.0765188217163086
2010-06-30,500,500,0.8662883842874671,True,495.0,569.0,20.837723836302757,0.18214774131774902,0.029679715633392334,0.05496060848236084,0.07740849256515503
2010-09-30,500,500,0.9551250244817138,True,499.0,555.0,19.469594806432724,0.16165822744369507,0.02795964479446411,0.04994255304336548,0.07461048364639282
2010-12-31,502,500,1.1978278967918083,True,499.0,657.0,25.25970882177353,0.15144330263137817,0.032912611961364746,0.055369019508361816,0.08423112630844116
2011-03-31,501,500,1.0541806626834893,True,499.0,649.0,22.80195641517639,0.15074294805526733,0.028055965900421143,0.0508381724357605,0.07416772842407227
2011-06-30,503,500,1.0312115893972367,True,499.0,663.0,22.714545339345932,0.12931573390960693,0.027010083198547363,0.049427688121795654,0.07568849325180059
2011-09-30,500,500,0.9735040485938087,True,497.0,586.0,18.415434956550598,0.1694539189338684,0.02554464340209961,0.044994205236434937,0.06813955307006836
2011-12-31,502,500,0.865370124640556,True,499.0,547.0,16.26681387424469,0.16110306978225708,0.02262789011001587,0.043186455965042114,0.06297930479049683
2012-03-31,504,500,1.1368987075203905,True,499.0,602.0,20.236193239688873,0.22139626741409302,0.025368601083755493,0.05009980499744415,0.07453308701515196
2012-06-30,500,500,1.0444347908334255,True,499.0,586.0,20.448225140571594,0.1694914698600769,0.028501927852630615,0.05273553729057312,0.0745442807674408
2012-09-30,503,500,1.0146462072998488,True,499.0,584.0,19.221782714128494,0.166206955909729,0.02487829327583313,0.04755960404872894,0.07370237708091738
2012-12-31,503,500,1.1568544656173763,True,499.0,588.0,20.18399628996849,0.16830217838287354,0.025228261947631836,0.047806307673454285,0.0756211042404175
2013-03-31,501,500,0.9886930665886148,True,499.0,576.0,18.508827537298203,0.1683982014656067,0.025778844952583313,0.045899972319602966,0.06815236806869507
2013-06-30,504,499,1.358525318822584,False,498.0,811.0,35.75746750831604,0.18360042572021484,0.03598719835281372,0.06425532698631287,0.09820055961608887
2013-09-30,505,500,1.3388917522199564,False,499.0,799.0,34.53539437055588,0.1830226182937622,0.035864949226379395,0.06168097257614136,0.08927564620971681
2013-12-31,504,499,1.245072201085869,True,498.0,771.0,34.06653329730034,0.19290590286254883,0.03799772262573242,0.06608280539512634,0.09355175495147705
2014-03-31,505,500,1.4498042604510517,False,499.0,790.0,37.09867364168167,0.2134324312210083,0.03827005624771118,0.06871296465396881,0.0984997868537903
2014-06-30,503,500,1.222954428807567,True,499.0,790.0,32.312464594841,0.16622769832611084,0.033280014991760254,0.05824923515319824,0.08988869190216066
2014-09-30,501,500,1.268744606690835,True,499.0,732.0,30.75730589032173,0.2112862467765808,0.033978432416915894,0.06218536198139191,0.08682156801223755
