Date,tda_mapper_ret,tda_mapper_nav,tda_ph_ret,tda_ph_nav,eqw_reb_ret,eqw_reb_nav
1995-01-31,0.006655555555555576,1.0066555555555556,0.006655555555555576,1.0066555555555556,0.013056122448979612,1.0130561224489796
1995-02-28,0.033438690476190455,1.0403167990939155,0.033438690476190455,1.0403167990939155,0.03894489795918364,1.0525094897646812
1995-03-31,0.03922057936507936,1.0811186266776036,0.03922057936507936,1.0811186266776036,0.03342244897959184,1.0876869344868774
1995-04-30,0.008638825396825407,1.0904582217267271,0.008638825396825407,1.0904582217267271,0.01599183673469389,1.1050810463616512
1995-05-31,0.02291862698412697,1.1154500269522565,0.02291862698412697,1.1154500269522565,0.02545306122448978,1.1332087418927177
1995-06-30,0.028164436507936545,1.1468660484141293,0.028164436507936545,1.1468660484141293,0.0313326530612245,1.168715178248389
1995-07-31,0.034951511904761916,1.186950750758443,0.034951511904761916,1.186950750758443,0.041953061224489795,1.2177463576754344
1995-08-31,0.006673178571428589,1.1948714850737454,0.006673178571428589,1.1948714850737454,0.00912857142857144,1.2288626422833573
1995-09-30,0.013608309523809502,1.211131666083803,0.013608309523809502,1.211131666083803,0.023459183673469386,1.2576907567181475
1995-10-31,-0.02964520562770563,1.175227418800523,-0.02964520562770563,1.175227418800523,-0.02231428571428571,1.2296262858325224
1995-11-30,0.053311969696969684,1.2378811073386644,0.053311969696969684,1.2378811073386644,0.04920612244897957,1.2901314274196813
1995-12-31,0.0247039393939394,1.2684616471912615,0.0247039393939394,1.2684616471912615,0.015338775510204091,1.309920463763531
1996-01-31,0.03155004437229442,1.3084816684446996,0.02607576530612248,1.3015377554032386,0.026230612244897988,1.3442804795201693
1996-02-29,0.025975369047618994,1.3424699626745948,0.022877551020408133,1.3313137518074638,0.022877551020408133,1.3750343247761307
1996-03-31,0.018755749999999984,1.3676489936770289,0.019455102040816317,1.35721459669722,0.019455102040816317,1.4017857578742752
1996-04-30,0.018627083333333315,1.3931243054530003,0.026132653061224493,1.3926822148823381,0.026132653061224493,1.4384181387509691
1996-05-31,0.03788057142857145,1.4458966502145916,0.03171020408163268,1.436844452137117,0.03171020408163268,1.4840306714854845
1996-06-30,-0.0030196190476190475,1.441530593148715,-0.008593877551020401,1.4244963868555878,-0.008593877551020401,1.4712770936127797
1996-07-31,-0.051503612836438895,1.3672865595873014,-0.05151401212658974,1.3511148627088256,-0.056087755102040796,1.3887564642989838
1996-08-31,0.032322236024844686,1.41148031847988,0.032322236024844686,1.394785916197976,0.03345714285714284,1.4352202877188156
1996-09-30,0.04531274327122153,1.4754383637835409,0.04531274327122153,1.4579874923369704,0.048591836734693854,1.5049602776179685
1996-10-31,0.002043812974465168,1.4784538838544652,0.002043812974465168,1.4609673460904167,0.0018877551020408392,1.5078012740604105
