,tda_mapper_ret,tda_mapper_nav,tda_ph_ret,tda_ph_nav,eqw_reb_ret,eqw_reb_nav
1995-01-31,0.012228394181803756,1.0122283941818038,0.012228394181803756,1.0122283941818038,0.015824435835340583,1.0158244358353405
1995-02-28,0.02375460102973428,1.036273475836561,0.02375460102973428,1.036273475836561,0.040394791806361637,1.0568584524327238
1995-03-31,0.03516472715137992,1.072713749868566,0.03516472715137992,1.072713749868566,0.025336104678917712,1.0836351288143584
1995-04-30,0.01591563289049753,1.089786668108063,0.01591563289049753,1.089786668108063,0.021344341604833127,1.1067646071787693
1995-05-31,0.028862465614316823,1.121240598343273,0.028862465614316823,1.121240598343273,0.030631967274791217,1.1406669844067665
1995-06-30,0.013738346746400973,1.1366445904694549,0.013738346746400973,1.1366445904694549,0.021447833671987795,1.1651318201634508
1995-07-31,0.029687728711123452,1.170388986712278,0.029687728711123452,1.170388986712278,0.027124023247145836,1.1967348827395536
1995-08-31,0.007373791212432033,1.1790191907376244,0.007373791212432033,1.1790191907376244,0.005144945756641929,1.20289201879633
1995-09-30,0.019993856532351296,1.2025923312861213,0.019993856532351296,1.2025923312861213,0.02014557568137043,1.2271249709975078
1995-10-31,-0.03332917346520468,1.1625109228687613,-0.03332917346520468,1.1625109228687613,-0.021300701918954126,1.2009863477729847
1995-11-30,0.05221573022941148,1.2232122796060207,0.05221573022941148,1.2232122796060207,0.04323305519755016,1.2529086568377583
1995-12-31,0.006136681271878384,1.2307187434938107,0.006136681271878384,1.2307187434938107,0.014012294496128891,1.2704647819141184
1996-01-31,0.022344252769348906,1.2582182341864119,0.022344252769348906,1.2582182341864119,0.025616661928757063,1.3030098487248043
1996-02-29,-0.0019662957589948477,1.2557442050086411,-0.0019662957589948477,1.2557442050086411,0.00973808409916479,1.3156986682137264
1996-03-31,0.02245503922786723,1.2839419903922773,0.02245503922786723,1.2839419903922773,0.01798893158762878,1.3393666815461573
1996-04-30,0.011526538286972579,1.2987413969027854,0.011526538286972579,1.2987413969027854,0.024670649051666278,1.3724097268980775
1996-05-31,0.013683728825285405,1.3165130219921755,0.013683728825285405,1.3165130219921755,0.012313766598701467,1.389309259952888
1996-06-30,-0.016103659166821632,1.2953123449973312,-0.016103659166821632,1.2953123449973312,-0.006430557370185851,1.3803752270518306
1996-07-31,-0.03998760857577459,1.2435159019622093,-0.03998760857577459,1.2435159019622093,-0.0477662099599838,1.3144399341329125
1996-08-31,0.028161886557481246,1.278535655725693,0.028161886557481246,1.278535655725693,0.027834801673889187,1.351027109011742
1996-09-30,0.036945716696350515,1.3257720718483172,0.036945716696350515,1.3257720718483172,0.040158352136611966,1.4052821314015445
1996-10-31,0.003302418299286092,1.3301503257990714,0.003302418299286092,1.3301503257990714,0.011612429114396937,1.4216008705381735
1996-11-30,0.06272849589068352,1.41358865504495,0.06272849589068352,1.41358865504495,0.05535256006046688,1.50029011810665
1996-12-31,-0.015763360564292363,1.3913057473858832,-0.015763360564292363,1.3913057473858832,-0.01380059152782082,1.479585227013434
1997-01-31,0.0326150103896276,1.4366831987920226,0.0326150103896276,1.4366831987920226,0.03087167942523958,1.5252625078241129
1997-02-28,0.03256319350645903,1.4834661918017658,0.03256319350645903,1.4834661918017658,0.011882750988006601,1.5433868223959293
1997-03-31,-0.03867020512982408,1.4261002498616324,-0.03867020512982408,1.4261002498616324,-0.02396247088909149,1.5064034605936594
1997-04-30,0.03560842528750937,1.4768814340613288,0.03560842528750937,1.4768814340613288,0.026208366751670844,1.545883834964884
1997-05-31,0.0591431966693291,1.5642289231732986,0.0591431966693291,1.5642289231732986,0.05734094512462622,1.6345262751146523
1997-06-30,0.030668600348136597,1.6122016348710968,0.030668600348136597,1.6122016348710968,0.034813056707382196,1.6914291310199248
1997-07-31,0.08116281187996546,1.7430524528747124,0.08116281187996546,1.7430524528747124,0.061638512372970536,1.7956863064402993
1997-08-31,-0.02605918891597213,1.6976299197148017,-0.02605918891597213,1.6976299197148017,-0.02436072182655336,1.7519420918413562
1997-09-30,0.05394562371645722,1.789209624573536,0.05394562371645722,1.789209624573536,0.04013347697257994,1.8222536194415646
1997-10-31,-0.0422938915832408,1.713536986692132,-0.0422938915832408,1.713536986692132,-0.0324677218198776,1.7630891958402708
1997-11-30,0.01120723337323597,1.7327409955956623,0.01120723337323597,1.7327409955956623,0.02688964188098909,1.8104980329206568
1997-12-31,0.008257102629904102,1.7470484158273378,0.008257102629904102,1.7470484158273378,0.00867817723751068,1.8262098557385067
1998-01-31,0.006851505021694099,1.7590183268215216,0.006851505021694099,1.7590183268215216,-0.002433503270149229,1.8217657680825883
1998-02-28,0.04363550999142591,1.8357739885966433,0.04363550999142591,1.8357739885966433,0.060308216214180005,1.9316332119157045
1998-03-31,0.04886617618481159,1.925481243758901,0.04886617618481159,1.925481243758901,0.03833965611457822,2.0056913650000507
1998-04-30,0.0071804743071613,1.9393071123586327,0.0071804743071613,1.9393071123586327,0.0027869624530007966,2.011281151526614
1998-05-31,-0.0360367379397022,1.8694208101659642,-0.0360367379397022,1.8694208101659642,-0.014770383487442534,1.9815737576175008
1998-06-30,-0.0016782010357821904,1.8662835462260308,-0.0016782010357821904,1.8662835462260308,0.0037244954508935664,1.9889541200633571
1998-07-31,-0.022136287628123225,1.8249709568511374,-0.022136287628123225,1.8249709568511374,-0.03629222893714903,1.916770541792532
1998-08-31,-0.09052470297567947,1.6597660030429466,-0.09052470297567947,1.6597660030429466,-0.10469659304618832,1.7160911964155574
1998-09-30,0.06366108088987811,1.7654285008209334,0.06366108088987811,1.7654285008209334,0.04360018813610081,1.790913095437982
1998-10-31,0.061246083399101134,1.8735540820173622,0.061246083399101134,1.8735540820173622,0.06421256482601168,1.9059122186765467
1998-11-30,0.03039879586795568,1.9305078701041831,0.03039879586795568,1.9305078701041831,0.035960121989250186,1.9744490545609579
1998-12-31,0.004718831606631513,1.9396176116584818,0.004718831606631513,1.9396176116584818,0.012895782828330994,1.9999111207741793
1999-01-31,0.007392341512227016,1.9539559274469913,0.007392341512227016,1.9539559274469913,-0.0017443847846224927,1.9964225062445036
1999-02-28,-0.027463703047661134,1.90029306208737,-0.027463703047661134,1.90029306208737,-0.011776075301417317,1.9729124844775239
1999-03-31,0.004009273269897674,1.907911856266169,0.004009273269897674,1.907911856266169,0.01064703747095814,1.9939181576266773
1999-04-30,0.06321433077446155,2.0285192274366954,0.06321433077446155,2.0285192274366954,0.0791407998940106,2.1517184355444443
1999-05-31,0.009753390822182847,2.048304168252198,0.009753390822182847,2.048304168252198,-0.0012583620031595625,2.149010794823657
1999-06-30,0.026810196449168433,2.1032196053906898,0.026810196449168433,2.1032196053906898,0.027523517371645972,2.2081591307668407
1999-07-31,-0.023217703265159585,2.0543876766912628,-0.023217703265159585,2.0543876766912628,-0.021592067863175017,2.1604804089626333
1999-08-31,-0.009059088880769643,2.035776796132559,-0.009059088880769643,2.035776796132559,-0.013853857260264321,2.1305494217632672
1999-09-30,-0.01185091824157103,2.0116509717635043,-0.01185091824157103,2.0116509717635043,-0.029556941248461612,2.0675768976772666
1999-10-31,0.013091268624835593,2.037986035014272,0.013091268624835593,2.037986035014272,0.011749540343142977,2.0918699758490757
1999-11-30,-0.0005197971621846206,2.0369266956566996,-0.0005197971621846206,2.0369266956566996,-0.005566626610142172,2.080225316776557
1999-12-31,0.026380651209816156,2.0906621483547823,0.026380651209816156,2.0906621483547823,0.027763804350749096,2.1379802854770165
2000-01-31,-0.05027838655803484,1.985547028697549,-0.05027838655803484,1.985547028697549,-0.04146799962677642,2.0493225197968004
2000-02-29,-0.04990861092092745,1.8864511345770794,-0.04990861092092745,1.8864511345770794,-0.04704920962423146,1.9529035149752225
2000-03-31,0.06466222302167354,2.0084332585605917,0.06466222302167354,2.0084332585605917,0.07540409900471118,2.1001604449650624
2000-04-30,0.0124427166326288,2.0334236244724084,0.0124427166326288,2.0334236244724084,0.018074788301589477,2.138120400407178
2000-05-31,0.01052550749608121,2.0548264400745015,0.01052550749608121,2.0548264400745015,0.013717540825505652,2.16745015428961
2000-06-30,-0.015457058473974628,2.0230648676364007,-0.015457058473974628,2.0230648676364007,-0.023711888794879968,2.1160558172626494
2000-07-31,-0.01773388163795886,1.9871880747278239,-0.01773388163795886,1.9871880747278239,-0.00028656399250030827,2.115449431859301
2000-08-31,0.01774169411832485,2.0224441577052277,0.01774169411832485,2.0224441577052277,0.038454939961433385,2.196798912752899
2000-09-30,-0.014174482018223184,1.9937770593589745,-0.014174482018223184,1.9937770593589745,-0.008801968336105349,2.177462758282057
2000-10-31,0.02806262671442651,2.0497276807275524,-0.00025,1.9932786150941348,0.022000485432600067,2.2253679959756707
2000-11-30,-0.012014436601960481,2.0251013574561676,0.0,1.9932786150941348,-0.014149728173505294,2.193879643746597
2000-12-31,0.04305016364848738,2.11228230229943,0.0,1.9932786150941348,0.04217284894037151,2.286401798555678
2001-01-31,0.004933132615723977,2.12270247101852,0.0,1.9932786150941348,0.023767700133693396,2.3407443108888866
2001-02-28,-0.018504787938361602,2.083422311936086,0.0,1.9932786150941348,-0.012590037188520486,2.3112742529659775
2001-03-31,-0.018224928920770985,2.0454520883891023,0.0,1.9932786150941348,-0.02314970791932366,2.2577689290883622
2001-04-30,0.050414030055888494,2.14857157145103,0.0,1.9932786150941348,0.040525808012035196,2.3492668392441356
2001-05-31,0.009115610242389615,2.1681571124742565,0.0,1.9932786150941348,0.017790507488174886,2.391061488539429
2001-06-30,-0.005081545282154343,2.1571395239283935,0.0,1.9932786150941348,-0.014082377639489904,2.357389657698576
2001-07-31,0.004351893836170344,2.166527166126337,0.004341722350854269,2.001932877408769,0.003986174464225767,2.366786624154324
2001-08-31,-0.01449105053385298,2.135131911479035,-0.01449105053385298,1.9729227669168565,-0.017184589147567743,2.3261143684182732
2001-09-30,-0.04879390334166425,2.030950491368624,-0.04879390334166425,1.8766561641273467,-0.06739796543121335,2.1693389926265696
2001-10-31,0.0063204076607546065,2.043786926412883,0.0063204076607546065,1.8885173961236994,0.014742701948283907,2.201320910819654
2001-11-30,0.0477924732497911,2.141464558421744,0.0477924732497911,1.9787743132597067,0.059502831357205924,2.3323057377392464
2001-12-31,0.026399515931623728,2.1979981861488063,0.026399515931623728,2.0310129972676942,0.01801223502663556,2.3743157768413767
2002-01-31,0.0020417210869780387,2.202485885394606,0.0020417210869780387,2.035159759332142,0.007005741553647183,2.3909496195406743
2002-02-28,-0.005971863128331895,2.1893329411449463,-0.005971863128331895,2.0230060638051217,0.006503025808977699,2.406498026624513
2002-03-31,0.026562881542852534,2.2474879327184443,0.026562881542852534,2.0767429342384496,0.030932752149445672,2.480937633630219
2002-04-30,-0.015218008717503511,2.213285641765851,-0.00025,2.07622374850489,-0.01727561962604523,2.4380778987556826
2002-05-31,0.001670299493800479,2.2169824916529284,0.0,2.07622374850489,-0.0026208217144012462,2.431688131257222
2002-06-30,-0.04196171273137501,2.1239541092077,0.0,2.07622374850489,-0.041030284285545345,2.3319152759379516
2002-07-31,-0.053503473486310744,2.010315186839565,-0.05355927499876781,1.9650227097997444,-0.06453319394564772,2.181429335171029
2002-08-31,0.009695570051481752,2.029806338559126,0.009695570051481752,1.9840747251353603,0.006673307470962494,2.1959866838508026
2002-09-30,-0.06520803841588478,1.897446648857556,-0.06520803841588478,1.854697104238748,-0.07072679979900723,2.040671573300801
2002-10-31,0.0807644129720047,2.050692813598234,0.0807644129720047,2.0044906271034675,0.03562614018331745,2.1133728248393266
2002-11-30,0.06261244173321644,2.1790916979023787,0.06261244173321644,2.1299966796977614,0.05706722103431078,2.2339771389623384
2002-12-31,-0.030924687714110593,2.1117039676443365,-0.030924687714110593,2.0641271975460156,-0.028692351010983108,2.169879082740719
2003-01-31,-0.022139107766039782,2.0649527259346847,-0.022139107766039782,2.018429263076731,-0.022295953146743038,2.1214995603778344
2003-02-28,-0.016079629544757404,2.031749051074218,-0.016079629544757404,1.9859736682641593,-0.016166389817982976,2.087202571486087
2003-03-31,0.00882024502790916,2.0496695755399146,0.00882024502790916,2.003490442637225,0.002266395755600969,2.0919329985351824
2003-04-30,0.06600114511216619,2.184950114627117,0.06600114511216619,2.1357231060725628,0.06143059837818144,2.2204416944022625
2003-05-31,0.056080217757564214,2.30748259284482,0.056080217757564214,2.255494922930973,0.05909782767295838,2.351664975015899
2003-06-30,0.011593772528604666,2.334235021139978,0.011593772528604666,2.2816446180068573,0.005499270081520085,2.364597415854763
2003-07-31,0.013802692618891449,2.3664537496370244,0.013802692618891449,2.313137457334754,0.020192693170922888,2.412345005945875
2003-08-31,0.03360027516076359,2.4459672467800493,0.03360027516076359,2.3908595123858705,0.027348042837905116,2.4783179205082893
2003-09-30,-0.006403583638759778,2.430304290937626,-0.006403583638759778,2.375549443529783,-0.009952858120025276,2.4536515738691542
2003-10-31,0.04779305345941963,2.546455953837065,0.04779305345941963,2.4890842050798963,0.04990079714007589,2.5760907433092264
