Date,tda_mapper_ret,tda_mapper_nav,tda_ph_ret,tda_ph_nav,eqw_reb_ret,eqw_reb_nav
2015-01-31,0.002407642857142885,1.002407642857143,0.002407642857142885,1.002407642857143,-0.027573469387755102,0.9724265306122449
2015-02-28,0.06423060714285714,1.0667928943624974,0.06423060714285714,1.0667928943624974,0.06982653061224488,1.0403277015202
2015-03-31,-0.030699928571428548,1.0340424287050611,-0.030699928571428548,1.0340424287050611,-0.01699591836734693,1.022646376829873
2015-04-30,0.014366059981684942,1.048897544259445,0.014366059981684942,1.048897544259445,0.003942857142857118,1.0266785254013735
2015-05-31,0.009544358974359015,1.0589085989491809,0.009544358974359015,1.0589085989491809,0.006520408163265349,1.0333728884394497
2015-06-30,-0.025082032967032993,1.0323490185612627,-0.025082032967032993,1.0323490185612627,-0.021800000000000014,1.0108453594714697
2015-07-31,-0.005200131975867255,1.0269806674195872,-0.005200131975867255,1.0269806674195872,-0.005683673469387766,1.0051000445201879
2015-08-31,-0.044565469187675066,0.9812127921293615,-0.044565469187675066,0.9812127921293615,-0.04928367346938775,0.9555650221219878
2015-09-30,-0.040333039215686275,0.9416374981054749,-0.040333039215686275,0.9416374981054749,-0.04989387755102042,0.9078881779161952
2015-10-31,0.07530640936374551,1.0125488370100588,-0.00025,0.9414020887309485,0.06630612244897958,0.9680867226110874
2015-11-30,-0.0028977414965986473,1.009614732227722,0.0,0.9414020887309485,0.0058510204081632464,0.9737510177819567
2015-12-31,-0.023585965986394536,0.9858019934940362,0.0,0.9414020887309485,-0.027887755102040803,0.9465952878676905
2016-01-31,-0.035329782738095256,0.9509738232411107,-0.03545538169642859,0.9080243183451776,-0.056106122448979605,0.8934854967369588
2016-02-29,0.031510404017857145,0.9809393926218443,0.031510404017857145,0.9366365314742734,0.025234693877551034,0.9160323297311475
2016-03-31,0.07668749330357141,1.0561651757247414,0.07668749330357141,1.0084648392095872,0.07905306122448977,0.9884474895769958
2016-04-30,0.06009453922193882,1.1196349353021777,0.06009453922193882,1.0690680690434138,0.028261224489795938,1.0163822259763065
2016-05-31,0.0018645178571428979,1.1217225146325296,0.0018645178571428979,1.0710613655486465,0.007930612244897986,1.0244427593031307
2016-06-30,0.033350354591836745,1.1591323582491713,0.033350354591836745,1.1067816418793108,0.006461224489795923,1.0310619139479342
2016-07-31,0.05033309693877547,1.2174750796017981,0.05033309693877547,1.1624893895500792,0.04892448979591836,1.0815060920358401
2016-08-31,-0.017447734693877552,1.1962328974164986,-0.017447734693877552,1.1422065830967618,-0.0015571428571428754,1.07982203254967
2016-09-30,0.0013727755102040794,1.1978750566425724,0.0013727755102040794,1.143774576321631,-0.0006775510204081707,1.0790903980296567
2016-10-31,-0.02540950302343161,1.1674376467691197,-0.02540950302343161,1.1147118327664622,-0.02616326530612245,1.0508578696567175
2016-11-30,0.04531898148148147,1.2203447318638336,0.04531898148148147,1.1652294376727936,0.0596408163265306,1.1135318908462029
2016-12-31,0.012568518518518512,1.2356826572252406,0.012568518518518512,1.179874645438507,0.010459183673469376,1.125178525418829
2017-01-31,0.027694211640211616,1.2699039142545756,0.027694211640211616,1.2125503435782008,0.027136734693877528,1.1557121965463681
2017-02-28,0.021461906593406622,1.2971584734449086,0.021461906593406622,1.2385739857918792,0.02834693877551022,1.1884730994239785
