dataset,start,end,n_months_total_with_warmup,n_assets_total_in_subpanel,tda_mapper_total_return,tda_mapper_ann_return_geo,tda_mapper_ann_vol,tda_mapper_sharpe,tda_mapper_sortino,tda_mapper_max_dd,tda_ph_total_return,tda_ph_ann_return_geo,tda_ph_ann_vol,tda_ph_sharpe,tda_ph_sortino,tda_ph_max_dd,eqw_reb_total_return,eqw_reb_ann_return_geo,eqw_reb_ann_vol,eqw_reb_sharpe,eqw_reb_sortino,eqw_reb_max_dd,final_nav_tda_mapper,final_nav_tda_ph,final_nav_eqw_reb
sp500,1975-01-31,1984-12-31,180,794,2.4518432529676795,0.13189230288303788,0.10130662622822298,0.43479385542106336,0.6522070889974338,-0.10147742453369979,1.9705121697264882,0.11502122272682302,0.09653117936174126,0.2974896772331366,0.4452084475909164,-0.10147742453369979,3.303857086558402,0.1571396739955213,0.12953782937985686,0.5349926230727894,0.8748749685799769,-0.10800005011668112,3.4518432529676795,2.9705121697264882,4.303857086558402
sp500,1985-01-31,1994-12-31,181,814,1.1485552192878012,0.07948012826072137,0.08691260096209909,0.27900579552134447,0.373996392165014,-0.17240903770582994,0.886047000980964,0.06550440897589405,0.08441992866287666,0.130671996716879,0.17197421237054575,-0.17240903770582994,2.0506451155117165,0.11799321758491521,0.12939591209265355,0.4967190331527192,0.7005620199802647,-0.2333491513132976,2.1485552192878012,1.886047000980964,3.0506451155117165
sp500,1995-01-31,2004-12-31,181,861,1.686775555428349,0.10388323805962352,0.09192177258808777,0.7094756914376994,1.0729650704569174,-0.1304027916096292,1.6246591779062118,0.10130419031552229,0.08927114739262507,0.6994472831123364,1.0715446892144553,-0.13019654507494538,2.0696084702338324,0.11868624573883113,0.109066927505685,0.7372256528947724,1.1322077120260468,-0.17745954366664218,2.686775555428349,2.624659177906212,3.0696084702338324
sp500,2005-01-31,2014-12-31,181,865,0.6472117100103758,0.0511748028554917,0.08625979503227837,0.458427468866724,0.6272367991982333,-0.33228629253346176,0.3561876086556719,0.030936645353816905,0.08115549145898951,0.24184026168731765,0.32192262001671834,-0.28464617581988594,1.0744268237379524,0.0756966396735812,0.13110598527045145,0.5149430880003395,0.7510733154929861,-0.44755770246563387,1.6472117100103758,1.356187608655672,2.0744268237379524
sp500,2015-01-31,2025-11-30,192,821,0.9242588484428338,0.06179189002486041,0.0892788385177941,0.5059354024094819,0.7313480873060209,-0.14394272358879667,0.9029750169586912,0.06071063679757693,0.08662498551355773,0.5061418224796661,0.7353766440094434,-0.14394272358879667,1.5730356207186267,0.09043074591386135,0.12973394721231887,0.5888812215457251,0.8975239415842616,-0.2184859599315404,1.9242588484428338,1.9029750169586912,2.5730356207186267
