Date,tda_mapper_ret,tda_mapper_nav,eqw_reb_ret,eqw_reb_nav
1995-01-31,0.006655555555555576,1.0066555555555556,0.013306122448979612,1.0133061224489797
1995-02-28,0.033438690476190455,1.0403167990939155,0.03894489795918364,1.0527692259891712
1995-03-31,0.03922057936507936,1.0811186266776036,0.03342244897959184,1.0879553517320786
1995-04-30,0.008638825396825405,1.0904582217267271,0.01599183673469389,1.1053537560916145
1995-05-31,0.022918626984126972,1.1154500269522565,0.02545306122448978,1.1334883929201343
1995-06-30,0.028164436507936545,1.1468660484141293,0.0313326530612245,1.169003591484426
1995-07-31,0.034951511904761916,1.186950750758443,0.041953061224489795,1.2180468707296206
1995-08-31,0.006673178571428589,1.1948714850737454,0.00912857142857144,1.2291658985924239
1995-09-30,0.013608309523809498,1.211131666083803,0.023459183673469386,1.2580011271726685
1995-10-31,-0.02964520562770563,1.175227418800523,-0.02231428571428571,1.229929730592044
1995-11-30,0.053311969696969684,1.2378811073386644,0.04920612244897957,1.2904498035191965
1995-12-31,0.0247039393939394,1.2684616471912615,0.015338775510204091,1.3102437233625643
1996-01-31,0.03155004437229442,1.3084816684446996,0.026230612244897988,1.3446122184163993
1996-02-29,0.025975369047618987,1.3424699626745948,0.022877551020408133,1.3753736530458849
1996-03-31,0.018755749999999988,1.3676489936770289,0.019455102040816317,1.4021316878101429
1996-04-30,0.018627083333333315,1.3931243054530003,0.026132653061224493,1.4387731087538345
1996-05-31,0.03788057142857145,1.4458966502145916,0.03171020408163268,1.4843968976595836
1996-06-30,-0.0030196190476190457,1.441530593148715,-0.008593877551020401,1.4716401724839827
1996-07-31,-0.051503612836438895,1.3672865595873014,-0.056087755102040796,1.389099178891376
1996-08-31,0.03232223602484468,1.41148031847988,0.03345714285714284,1.4355744685622847
1996-09-30,0.04531274327122152,1.4754383637835409,0.048591836734693854,1.505331668759158
1996-10-31,0.002043812974465168,1.4784538838544652,0.0018877551020408392,1.5081733662971217
1996-11-30,0.055218571428571374,1.5600919952439316,0.057334693877550975,1.5946440245680427
1996-12-31,0.008767222222222239,1.573769668453345,-0.0013061224489795817,1.5925612242094234
1997-01-31,0.04516723602484471,1.644852494517119,0.045046938775510206,1.6643012321726367
1997-02-28,0.02152050724637685,1.6802505545445958,0.006726530612244928,1.6754962053588427
1997-03-31,-0.05048434782608695,1.595424201113991,-0.043542857142857154,1.6025403134455034
1997-04-30,0.026953210835058684,1.6384260059779716,0.03257755102040816,1.6547471522690353
1997-05-31,0.06517480158730161,1.7452100958330612,0.0692816326530612,1.7693907366062378
1997-06-30,0.03970174603174601,1.8144979838298643,0.04196122448979589,1.8436365385151372
