Date,tda_mapper_ret,tda_mapper_nav,eqw_reb_ret,eqw_reb_nav
1985-01-31,0.09356526315789475,1.0935652631578947,0.09924897959183675,1.0992489795918368
1985-02-28,0.018239473684210538,1.11351131799723,0.017622448979591848,1.1186204386505623
1985-03-31,0.010017631578947372,1.1246660641399142,-0.004561224489795909,1.113518159711003
1985-04-30,-0.017031861598440563,1.1055109073910203,-0.015393877551020417,1.0963767975095744
1985-05-31,0.05473305555555558,1.1660188973025258,0.056120408163265315,1.1579059108865455
1985-06-30,0.020821111111111148,1.190296706320917,0.01841428571428575,1.1792279211598706
1985-07-31,0.018458888888888886,1.2122682609677051,0.016889795918367343,1.1991448400895015
1985-08-31,-0.00919546296296298,1.201120893072801,-0.008744897959183692,1.1886584408246372
1985-09-30,-0.04575907407407404,1.1461587131547646,-0.04539591836734691,1.134698199278304
1985-10-31,0.029078190631808252,1.1794869347101868,0.028591836734693867,1.1671413049352204
1985-11-30,0.07464455882352936,1.2675292165897458,0.07313469387755096,1.252499826983503
1985-12-31,0.045822941176470594,1.3256111333209957,0.04430612244897959,1.30799323768516
1986-01-31,0.01834289128151262,1.3499266742210656,0.018904081632653075,1.3327196486253186
1986-02-28,0.07585107142857142,1.4523200588107414,0.07844081632653056,1.4372592657978955
1986-03-31,0.06487077380952377,1.5465331848448873,0.05959591836734691,1.5229140516750999
1986-04-30,-0.004768616071428583,1.5391583618446385,-0.001759183673469395,1.520234966139296
1986-05-31,0.04140052083333336,1.6028803196699868,0.044873469387755126,1.5884531833545426
1986-06-30,0.003019687499999986,1.6077205173352902,0.008663265306122436,1.6022143747082978
1986-07-31,-0.06456093537414964,1.5039245769159122,-0.07264285714285715,1.4858249447741307
1986-08-31,0.06165714285714289,1.5966522694011847,0.059465306122449005,1.5741799799594953
1986-09-30,-0.07236840136054423,1.4811050971359359,-0.07151632653061227,1.4616004104947595
1986-10-31,0.04211201176303855,1.5434774124088206,0.050722448979591855,1.5357363627446305
1986-11-30,0.012817425595238121,1.5632608193003013,0.01349387755102041,1.5564594011741562
1986-12-31,-0.03471419642857149,1.508993476150021,-0.031914285714285735,1.506786111142398
1987-01-31,0.136230893732493,1.7145650060424398,0.1374489795918368,1.7138923245820725
1987-02-28,0.06728970588235292,1.8299375810152103,0.0632,1.8222103194956594
1987-03-31,0.036925784313725514,1.8975094614393588,0.02521224489795918,1.8681523323263725
1987-04-30,-0.020599700435729843,1.858421334959745,-0.017067346938775506,1.8362679283360757
