Date,tda_mapper_ret,tda_mapper_nav,eqw_reb_ret,eqw_reb_nav
1985-01-31,0.08931891269841274,1.0893189126984129,0.09924897959183675,1.0992489795918368
1985-02-28,0.016855936507936514,1.1076804031277518,0.017622448979591848,1.1186204386505623
1985-03-31,0.02064590476190478,1.1305494672373557,-0.004561224489795909,1.113518159711003
1985-04-30,-0.015268405372405364,1.113287779678019,-0.015393877551020417,1.0963767975095744
1985-05-31,0.05259042032967036,1.1718360519591713,0.056120408163265315,1.1579059108865455
1985-06-30,0.021164151098901112,1.196636967225975,0.01841428571428575,1.1792279211598706
1985-07-31,0.021664832214082216,1.2225619063420938,0.016889795918367343,1.1991448400895015
1985-08-31,-0.009253933862433868,1.211248399318073,-0.008744897959183692,1.1886584408246372
1985-09-30,-0.04667116402116398,1.1547180266031267,-0.04539591836734691,1.134698199278304
1985-10-31,0.024018134126984093,1.182452199044927,0.028591836734693867,1.1671413049352204
1985-11-30,0.07208990476190476,1.2676950654595807,0.07313469387755096,1.252499826983503
1985-12-31,0.037865909523809506,1.3156974921120528,0.04430612244897959,1.30799323768516
1986-01-31,0.018184728354978374,1.3396230936034366,0.018904081632653075,1.3327196486253186
1986-02-28,0.07716403513153511,1.4429938170612677,0.07844081632653056,1.4372592657978955
1986-03-31,0.06129394771894769,1.5314406046429856,0.05959591836734691,1.5229140516750999
1986-04-30,-0.011496128871128879,1.5138349660935304,-0.001759183673469395,1.520234966139296
1986-05-31,0.0426355017006803,1.5783780793649604,0.044873469387755126,1.5884531833545426
1986-06-30,0.0012647108843537357,1.5803742713015587,0.008663265306122436,1.6022143747082978
1986-07-31,-0.06178220748299322,1.4827352601712216,-0.07264285714285715,1.4858249447741307
1986-08-31,0.06692632142857147,1.5819692767869171,0.059465306122449005,1.5741799799594953
1986-09-30,-0.06577675,1.4779124791600233,-0.07151632653061227,1.4616004104947595
1986-10-31,0.050119494047619055,1.551984704862186,0.050722448979591855,1.5357363627446305
1986-11-30,0.014804394841269856,1.5749608992205775,0.01349387755102041,1.5564594011741562
1986-12-31,-0.032274930555555595,1.524129145570518,-0.031914285714285735,1.506786111142398
1987-01-31,0.13862685515873016,1.7354143758767213,0.1374489795918368,1.7138923245820725
1987-02-28,0.06409405092592592,1.846644113261748,0.0632,1.8222103194956594
1987-03-31,0.02844703703703704,1.8991756667459314,0.02521224489795918,1.8681523323263725
1987-04-30,-0.01519963425925925,1.8703088912173083,-0.017067346938775506,1.8362679283360757
1987-05-31,0.009416277777777784,1.887920239267258,0.008112244897959175,1.851164183469006
1987-06-30,0.03433388888888889,1.9527398829933447,0.037342857142857115,1.920291943120263
1987-07-31,0.06696418527966742,2.0835035183211073,0.0540734693877551,2.0241287907221293
1987-08-31,0.04015682397959182,2.167170402367188,0.03605102040816325,2.0971006990652037
1987-09-30,-0.007948895408163245,2.1499437915071042,-0.013287755102040805,2.069234938551707
1987-10-31,-0.26478180272108853,1.580677798642841,-0.25963877551020403,1.5319813128632092
1987-11-30,-0.05310049603174603,1.4967430234685377,-0.061548979591836715,1.4376894263027162
1987-12-31,0.09027515873015875,1.6318617374904176,0.09163469387755102,1.5694316567729576
1988-01-31,0.020779829337329338,1.6657715458975864,0.025861224489795914,1.6100190811701556
1988-02-29,0.0657716278166278,1.7753320520418912,0.06790612244897959,1.71934923404129
1988-03-31,0.00272613830613832,1.7801718527550776,-0.000783673469387741,1.7180018256619596
1988-04-30,0.010912344391719378,1.7995977010887863,0.00976938775510203,1.7347856516608242
1988-05-31,-0.004520575396825408,1.7914624839970608,-0.00377959183673471,1.7282288699733224
1988-06-30,0.05712195436507933,1.8937943222546927,0.06049387755102036,1.832776135613627
1988-07-31,-0.014757741910866921,1.865846194414593,-0.015422448979591842,1.8045102391711123
1988-08-31,-0.030558983516483527,1.8088278313151838,-0.030683673469387763,1.7491412362202192
1988-09-30,0.030457930402930433,1.8639209835122652,0.0369714285714286,1.8138094864964756
1988-10-31,0.011271605616605609,1.884930365738931,0.011844897959183677,1.8352938747814256
1988-11-30,-0.01969735958485957,1.8478022145325503,-0.02226122448979591,1.794437985830169
1988-12-31,0.027646642246642265,1.8988877413002854,0.030138775510204097,1.848520149452087
1989-01-31,0.05736931837606843,2.0078256366913547,0.06378163265306126,1.9664217825762222
1989-02-28,0.0009377440476190657,2.009708463230819,-0.006863265306122443,1.9529257081786633
1989-03-31,0.017027369047619055,2.0439285109123735,0.023097959183673477,1.9980343064749209
1989-04-30,0.041167957875457885,2.128072873750061,0.048618367346938786,2.0951754723589047
1989-05-31,0.033003049450549465,2.1983057680368074,0.039755102040816316,2.1784693870559484
1989-06-30,-0.0008211996336996436,2.1965005201453356,-0.008824489795918383,2.1592455061791527
1989-07-31,0.07292803113553115,2.356686978467705,0.07275510204081632,2.316341633312391
1989-08-31,0.023990155677655684,2.413224265964649,0.02424693877551021,2.372505827078482
1989-09-30,0.002218937728937704,2.418579060336786,-0.004585714285714295,2.361626193214308
1989-10-31,-0.03865886446886447,2.3250795402359925,-0.04386326530612245,2.2580375569474604
1989-11-30,0.017186163003663026,2.36503873621097,0.01224081632653063,2.285677779940462
1989-12-31,0.016402426739926732,2.4038311108187598,0.014457142857142845,2.318722150130459
1990-01-31,-0.06061317765567767,2.2581272686444573,-0.0708326530612245,2.1544809085248917
1990-02-28,0.017210402930402942,2.296990548805959,0.019585714285714283,2.1966779560332865
1990-03-31,0.029322866300366283,2.3643448955618007,0.03690612244897958,2.277748821659625
1990-04-30,-0.03551897825091573,2.2803657806386775,-0.027238775510204066,2.2157057328378067
1990-05-31,0.0911750178571428,2.4882781714092266,0.08976122448979591,2.4145901925263886
1990-06-30,-0.010389499999999986,2.4624262053473704,-0.004591836734693877,2.403502788581114
1990-07-31,-0.004259844322344368,2.4519366530573294,-0.016416326530612278,2.3640461019865295
1990-08-31,-0.10248859584859586,2.200641108375778,-0.10573877551020412,2.1140747619128026
1990-09-30,-0.0665240415140415,2.054245567924682,-0.07133061224489795,1.9632765148140754
1990-10-31,-0.04312152213064713,1.9656633722056338,-0.0328326530612245,1.898816938139935
1990-11-30,0.06855309821428576,2.1004156864166705,0.07451428571428573,2.040305925987619
1990-12-31,0.05037676785714286,2.2062278398547845,0.040157142857142884,2.122238782529779
1991-01-31,0.04812297619047618,2.312398089662882,0.06780612244897957,2.2661395652839667
1991-02-28,0.08336891369047615,2.5051802064180086,0.08546122448979587,2.4598066273979082
1991-03-31,0.030301458333333326,2.5810908200602753,0.03174081632653063,2.537882897756928
1991-04-30,0.002874100656288145,2.5885091348801503,0.0015448979591836621,2.54180366786632
1991-05-31,0.042244325396825426,2.6978589570666824,0.046667346938775535,2.6604229014848895
1991-06-30,-0.028628495115995124,2.6206233150906555,-0.041389795918367354,2.5503085405358794
1991-07-31,0.03275795482295485,2.7064695752543773,0.03890204081632654,2.6495207474740323
1991-08-31,0.013775860805860834,2.743753523398379,0.02119795918367347,2.705685180135283
1991-09-30,-0.008591327838827862,2.7201810373699247,-0.012891836734693886,2.6708039285374983
1991-10-31,0.015951648809523794,2.7635724099763754,0.014046938775510187,2.7083205478030568
1991-11-30,-0.03461738392857143,2.667904762845816,-0.04243061224489797,2.5934048488043357
1991-12-31,0.10044845535714286,2.935891675313642,0.11274693877551017,2.8858033065125896
1992-01-31,0.020753731684981694,2.996822383399273,0.0196326530612245,2.942459281632286
1992-02-29,0.015317866300366323,3.0427273079941286,0.02199591836734695,3.0071813757903123
