Date,tda_mapper_ret,tda_mapper_nav,eqw_reb_ret,eqw_reb_nav
2015-01-31,-5.474999999999919e-05,0.99994525,-0.027573469387755102,0.9724265306122449
2015-02-28,0.06200833333333332,1.0619501883770832,0.06982653061224488,1.0403277015202
2015-03-31,-0.030735249999999985,1.0293108838497664,-0.01699591836734693,1.022646376829873
2015-04-30,0.019090885416666627,1.0489613399914703,0.003942857142857118,1.0266785254013735
2015-05-31,0.008615562500000033,1.0579987319762505,0.006520408163265349,1.0333728884394497
2015-06-30,-0.03186454687500001,1.0242860817875026,-0.021800000000000014,1.0108453594714697
2015-07-31,-0.0017035685941043039,1.0225411401871913,-0.005683673469387766,1.0051000445201879
2015-08-31,-0.04541428571428572,0.9761031646921187,-0.04928367346938775,0.9555650221219878
2015-09-30,-0.04106820861678003,0.9360163562930435,-0.04989387755102042,0.9078881779161952
2015-10-31,0.07199164152617568,1.0034017102779293,0.06630612244897958,0.9680867226110874
2015-11-30,-0.0010829813664596326,1.0023150449226246,0.0058510204081632464,0.9737510177819567
2015-12-31,-0.023244265010351935,0.9790169683945803,-0.027887755102040803,0.9465952878676905
2016-01-31,-0.04489132168737062,0.9350676027289848,-0.056106122448979605,0.8934854967369588
2016-02-29,0.030693875000000002,0.963768450843698,0.025234693877551034,0.9160323297311475
2016-03-31,0.07473493452380951,1.0357956229136152,0.07905306122448977,0.9884474895769958
2016-04-30,0.05216012500000003,1.0898228520792423,0.028261224489795938,1.0163822259763065
2016-05-31,0.0015645000000000398,1.0915278799313204,0.007930612244897986,1.0244427593031307
2016-06-30,0.0332331011904762,1.127802736417304,0.006461224489795923,1.0310619139479342
2016-07-31,0.0499529345238095,1.1841397926653308,0.04892448979591836,1.0815060920358401
2016-08-31,-0.017241904761904767,1.1637229671354135,-0.0015571428571428754,1.07982203254967
2016-09-30,0.0018317142857142807,1.165854575118929,-0.0006775510204081707,1.0790903980296567
2016-10-31,-0.02178237103174605,1.1404594981946299,-0.02616326530612245,1.0508578696567175
2016-11-30,0.03563298611111109,1.181097475654084,0.0596408163265306,1.1135318908462029
2016-12-31,0.013329196428571423,1.196840555908367,0.010459183673469376,1.125178525418829
2017-01-31,0.03211295634920634,1.2352746444372122,0.027136734693877528,1.1557121965463681
2017-02-28,0.020064773809523834,1.260060150770485,0.02834693877551022,1.1884730994239785
2017-03-31,0.0002527976190476195,1.2603786909764565,0.0035836734693877608,1.1927321989394652
2017-04-30,0.008142668650793642,1.2706415370315989,0.011434693877551028,1.206370726512236
2017-05-31,0.0063202579365078775,1.2786723192904794,0.009110204081632628,1.21736101002887
2017-06-30,0.01474747023809526,1.297529501263492,0.012620408163265318,1.2327246028574792
2017-07-31,0.022754538690476188,1.3270541865020264,0.016234693877551006,1.252737509420196
2017-08-31,-0.000800104166666692,1.3259924049180138,-0.0017081632653061275,1.2505976292255334
2017-09-30,0.016641874999999983,1.3480594047716088,0.027338775510204055,1.2847874370645238
2017-10-31,0.011988269993895012,1.3642203048838202,0.018779591836734708,1.30891522072956
