Date,tda_mapper_ret,tda_mapper_nav,eqw_reb_ret,eqw_reb_nav
2005-01-31,-0.0062280476190476166,0.9937719523809524,-0.018512244897959187,0.9814877551020408
2005-02-28,0.03428247619047617,1.0278409156772152,0.030157142857142865,1.0110866215451895
2005-03-31,-0.011376238095238128,1.0161479526964436,-0.018612244897959193,0.9922680297319402
2005-04-30,-0.02727169501133786,0.9884358756441108,-0.037806122448979594,0.9547542230976866
2005-05-31,0.03559821428571428,1.0236224277529775,0.04213061224489795,0.994978603060194
2005-06-30,0.008877893046107347,1.0327100381861651,0.00965714285714286,1.0045872535697467
2005-07-31,0.037079714663643286,1.0710026317323882,0.04821020408163268,1.0530186100821508
2005-08-31,0.0021404761904761736,1.0732950873655487,-0.008506122448979586,1.0440615048437376
2005-09-30,0.018093235930735953,1.0927144686045533,0.007797959183673484,1.0522030538437537
2005-10-31,-0.029042298958977524,1.0609795283305397,-0.027536734693877532,1.0232288175059705
2005-11-30,0.036155729591836695,1.099340017259333,0.04086326530612243,1.065041288144587
2005-12-31,0.013063852040816334,1.1137016325873574,0.005104081632653057,1.070477345821423
2006-01-31,0.05058112188208617,1.1700339106055369,0.0449326530612245,1.1185767330111174
2006-02-28,-0.009450515873015895,1.1589764865613923,0.002579591836734675,1.1214622044203542
2006-03-31,0.021423182539682555,1.1838054513921967,0.02826326530612245,1.1531583882346756
2006-04-30,0.023597574955908286,1.211740389264637,0.017051020408163267,1.1728209154463098
2006-05-31,-0.0218697971781305,1.1852398727188704,-0.03138367346938775,1.1360134867978744
2006-06-30,0.0024946428571428745,1.1881966229013494,-0.001373469387755082,1.1344532070496807
2006-07-31,-0.0004531152998236736,1.187658232832314,-0.015951020408163284,1.116357520791925
2006-08-31,0.022802619047619075,1.2147399510743577,0.01996530612244899,1.138645940436634
2006-09-30,-0.016339988095238105,1.1948911147349925,0.013157142857142862,1.1536272677386645
2006-10-31,0.03290695588235292,1.2342113439317925,0.04427755102040816,1.2047070579444972
2006-11-30,0.028678773109243712,1.2696070110332671,0.030348979591836755,1.2412686878601964
2006-12-31,0.0020512794117646866,1.2722113297560318,0.007389795918367344,1.2504414101433428
2007-01-31,0.026499168067226898,1.305923871600267,0.029051020408163254,1.2867680090686295
2007-02-28,-0.006902828571428581,1.296909302987274,-0.003912244897959187,1.2817338574902937
2007-03-31,0.008976628571428565,1.3085511760910211,0.010106122448979599,1.2946872168010934
2007-04-30,0.03726956377551021,1.3573203076018645,0.04393061224489796,1.3515636189008085
2007-05-31,0.03620769132653063,1.4064657423307443,0.042906122448979594,1.4095539730309523
2007-06-30,-0.009408227040816272,1.3932333933017664,-0.013116326530612234,1.3910658028581566
2007-07-31,-0.03301868357898716,1.3472306607366569,-0.02998163265306123,1.3493593789606277
2007-08-31,0.01175640740740742,1.3630692532560278,0.003406122448979604,1.3539554622330467
2007-09-30,0.050546018518518476,1.43196697697313,0.04065714285714285,1.4090034228832646
2007-10-31,0.042594783730158715,1.4929613006660298,0.03284285714285713,1.4552791210148164
2007-11-30,-0.034202321428571415,1.4418985583802322,-0.044853061224489774,1.3900053975012172
2007-12-31,-0.008863422619047628,1.4291184020835126,-0.006287755102040816,1.3812653839712146
2008-01-31,-0.05098030573593073,1.3562615090124504,-0.0524265306122449,1.3088504320348135
2008-02-29,-0.013651969696969714,1.337745867990246,-0.01812857142857145,1.2851228434883537
2008-03-31,-0.01379909090909091,1.319286191144588,-0.009140816326530615,1.273375771618998
2008-04-30,0.0438320156608098,1.3771131641359275,0.04631428571428572,1.3323512609274093
2008-05-31,0.03190294747899157,1.421047133083984,0.029881632653061235,1.3721640918712852
2008-06-30,-0.0689841218487395,1.3230174445025165,-0.08437551020408161,1.2563870465359253
2008-07-31,-0.017852104521295722,1.29939879879976,-0.0032346938775510248,1.2523230190486612
2008-08-31,0.0064124358974358975,1.3077311103022689,0.020193877551020416,1.277612276749654
2008-09-30,-0.11071311111111112,1.162948130583917,-0.11203469387755098,1.1344753764298057
2008-10-31,-0.19355995726495723,0.9378479401267322,-0.21018775510204077,0.8960225438394821
2008-11-30,-0.0641129038461539,0.8777197853190736,-0.09200408163265306,0.8135848125713769
