rebalance_date,n_assets_panel,n_assets_used_ph,landscape_norm_L2,market_safe,H0_count,H1_count,H1_total_persistence,H1_max_persistence,H1_q50,H1_q75,H1_q90
1984-12-31,49,49,0.23192335451541857,True,48.0,14.0,0.5206437110900879,0.09004944562911987,0.03229078650474548,0.0548885315656662,0.060950726270675666
1985-03-31,49,49,0.12740586887186778,True,48.0,17.0,0.4617190361022949,0.06260919570922852,0.02401334047317505,0.03760063648223877,0.052087914943695066
1985-06-30,49,49,0.17451835182054126,True,48.0,15.0,0.4763696789741516,0.0812104344367981,0.02594849467277527,0.05630078911781311,0.062413799762725826
1985-09-30,49,49,0.15415969318393047,True,48.0,9.0,0.20117872953414917,0.06526875495910645,0.01554858684539795,0.029302895069122314,0.03909204006195069
1985-12-31,49,49,0.06166466128004622,True,48.0,11.0,0.15843462944030762,0.031089842319488525,0.012565076351165771,0.02632761001586914,0.0301436185836792
1986-03-31,49,49,0.22000034938905785,True,48.0,13.0,0.3373827636241913,0.0860053300857544,0.018955081701278687,0.03140527009963989,0.0548024594783783
1986-06-30,49,49,0.08424589306902802,True,48.0,6.0,0.13326495885849,0.05078631639480591,0.021840155124664307,0.03594118356704712,0.043581992387771606
1986-09-30,49,49,0.13712964004550016,True,48.0,13.0,0.2878077030181885,0.06854939460754395,0.01870131492614746,0.023304879665374756,0.05636874437332155
1986-12-31,49,49,0.0970123467762313,True,48.0,10.0,0.22908127307891846,0.04667732119560242,0.021385908126831055,0.03748437017202377,0.04016236960887909
1987-03-31,49,49,0.06343396609185589,True,48.0,9.0,0.14123910665512085,0.033335089683532715,0.013036489486694336,0.022151172161102295,0.02835233211517334
1987-06-30,49,49,0.15220326483640706,True,48.0,12.0,0.34111517667770386,0.06395238637924194,0.027330845594406128,0.038167305290699005,0.052851805090904244
1987-09-30,49,49,0.07842184690889283,True,48.0,7.0,0.10968869924545288,0.050477802753448486,0.007160782814025879,0.022387295961380005,0.038674688339233404
1987-12-31,49,49,0.17559370548028544,True,48.0,6.0,0.11750328540802002,0.049592018127441406,0.009022489190101624,0.031566932797431946,0.04420363903045654
1988-03-31,49,49,0.17771568150618522,True,48.0,11.0,0.20980706810951233,0.06148797273635864,0.010029077529907227,0.030647501349449158,0.04704269766807556
1988-06-30,49,49,0.20619018698804148,False,48.0,10.0,0.29795172810554504,0.07087668776512146,0.021441549062728882,0.04545567184686661,0.056018644571304316
1988-09-30,49,49,0.09196637383191902,True,48.0,9.0,0.17921188473701477,0.05014649033546448,0.014736950397491455,0.023541182279586792,0.03263886570930481
1988-12-31,49,49,0.15427018645347157,True,48.0,9.0,0.21806621551513672,0.060316383838653564,0.021407514810562134,0.031179606914520264,0.04528049230575562
1989-03-31,49,49,0.10118634947461065,True,48.0,10.0,0.1301020383834839,0.046751469373703,0.008016139268875122,0.010256156325340271,0.03129947781562804
1989-06-30,49,49,0.26209709490120575,False,48.0,10.0,0.3110302686691284,0.10828179121017456,0.025431185960769653,0.03400459885597229,0.04770957231521604
1989-09-30,49,49,0.2753560910892692,False,48.0,12.0,0.43635237216949463,0.0851936936378479,0.03638327121734619,0.05554671585559845,0.07323852181434631
1989-12-31,49,49,0.44300455244836634,False,48.0,21.0,0.7112397849559784,0.13541942834854126,0.02712315320968628,0.04269230365753174,0.06255906820297241
1990-03-31,49,49,0.1729432707708118,True,48.0,18.0,0.3806144595146179,0.0554126501083374,0.01860615611076355,0.02540747821331024,0.048566216230392464
1990-06-30,49,49,0.23532002092871213,True,48.0,18.0,0.36639660596847534,0.08969414234161377,0.010303646326065063,0.021887674927711487,0.05376067757606507
1990-09-30,49,49,0.13647588231670882,True,48.0,11.0,0.2512914836406708,0.05016458034515381,0.02390962839126587,0.02824161946773529,0.04787808656692505
1990-12-31,49,49,0.14788361309538273,True,48.0,9.0,0.18562203645706177,0.05004757642745972,0.016045212745666504,0.027524203062057495,0.04951704740524292
1991-03-31,49,49,0.11386783726939842,True,48.0,15.0,0.27558380365371704,0.062275588512420654,0.01533961296081543,0.02567322552204132,0.03368425965309143
1991-06-30,49,49,0.12825711896727646,True,48.0,16.0,0.31713178753852844,0.06507918238639832,0.015362635254859924,0.022500894963741302,0.04627928137779236
1991-09-30,49,49,0.2463681911866902,True,48.0,18.0,0.47167518734931946,0.11259257793426514,0.016173318028450012,0.02993803471326828,0.06116442382335664
1991-12-31,49,49,0.1844427432940407,True,48.0,13.0,0.4554497301578522,0.07484740018844604,0.034201979637145996,0.045319825410842896,0.06332332491874695
1992-03-31,49,49,0.18319041851036807,True,48.0,24.0,0.6065792143344879,0.06687116622924805,0.01429516077041626,0.039420537650585175,0.05648563206195831
1992-06-30,49,49,0.22940981214688394,True,48.0,19.0,0.5424094796180725,0.06679701805114746,0.022356927394866943,0.03802850842475891,0.06221694946289062
1992-09-30,49,49,0.4009992403227359,False,48.0,29.0,0.9705426692962646,0.1367320418357849,0.029300391674041748,0.04372495412826538,0.0629580020904541
1992-12-31,49,49,0.38057271464912734,True,48.0,28.0,0.8613970279693604,0.11639136075973511,0.02484971284866333,0.041718319058418274,0.06077714562416078
1993-03-31,49,49,0.22283648756096308,True,48.0,26.0,0.7912190556526184,0.08538240194320679,0.0239713191986084,0.04336903989315033,0.06068706512451172
