,tda_mapper_ret,tda_mapper_nav,tda_ph_ret,tda_ph_nav,eqw_reb_ret,eqw_reb_nav
2005-01-31,-0.010893146605905962,0.989106853394094,-0.010893146605905962,0.989106853394094,-0.018401947457558118,0.9815980525424419
2005-02-28,0.012240778536019395,1.0012142913349502,0.012240778536019395,1.0012142913349502,0.01602525218106644,0.9973284088748783
2005-03-31,-0.005850814137956648,0.9953563726040835,-0.005850814137956648,0.9953563726040835,-0.008837429832511567,0.9885145890414762
2005-04-30,-0.0168949649328067,0.9785398615932918,-0.0168949649328067,0.9785398615932918,-0.022779434740900273,0.965996785469978
2005-05-31,0.021645148941337098,0.999720502642514,0.021645148941337098,0.999720502642514,0.0314395091014946,0.9963672501987758
2005-06-30,0.005010223301407111,1.004729325599748,0.005010223301407111,1.004729325599748,0.011025768792081978,1.00735296513147
2005-07-31,0.02943960331260234,1.0343081583819431,0.02943960331260234,1.0343081583819431,0.038971505328720686,1.0466110265799937
2005-08-31,-0.008933332692123564,1.0250683394969395,-0.008933332692123564,1.0250683394969395,-0.010411711300120629,1.03571401472772
2005-09-30,0.0014476523227451802,1.0265522820595847,0.0014476523227451802,1.0265522820595847,0.0044962214488609145,1.0403708142956245
2005-10-31,-0.012760181397678623,1.0134532887263035,-0.00025,1.0262956439890698,-0.02061290895938874,1.0189257454165437
2005-11-30,0.0286388691887591,1.0424774448910539,0.0,1.0262956439890698,0.03414484572410585,1.0537168077981112
2005-12-31,0.009980064125829266,1.0528814366407973,0.0,1.0262956439890698,0.006245190024375911,1.0602974694946892
2006-01-31,0.018245319363194158,1.0720915947038874,0.01818836207253677,1.0449622807554102,0.03162402892485261,1.0938283473389372
2006-02-28,0.0056035235484232105,1.0780990852008774,0.0056035235484232105,1.0508177515028372,0.0029029290890321127,1.0970036534668353
2006-03-31,0.01166285238774203,1.090672795690935,0.01166285238774203,1.0630732838250336,0.011160116409882905,1.1092463419415919
2006-04-30,0.005525918509818949,1.0966997646807994,0.005525918509818949,1.0689477401614162,0.01133473145961762,1.1218193513500632
2006-05-31,-0.01717732895175618,1.0778613920615638,-0.01717732895175618,1.0505860731964272,-0.02326406157016756,1.0957212768896498
2006-06-30,-0.001569811261483523,1.0761693531099874,-0.001569811261483523,1.0489368513475656,-0.0029526325464248656,1.0924860145856952
2006-07-31,0.005279423878807631,1.0818509072904372,0.005279423878807631,1.0544746336079314,-0.011222457079953754,1.0802256371765575
2006-08-31,0.022391195934084018,1.106074842927044,0.022391195934084018,1.0780855817365682,0.024410546181453142,1.1065945349792456
2006-09-30,0.019541013305758057,1.1276886661498455,0.019541013305758057,1.0991524664340284,0.021395925617597216,1.1302711493385011
2006-10-31,0.02460256569837822,1.1554327006461136,-0.00025,1.09887767831742,0.03152630559936494,1.165904423002692
2006-11-30,0.011664061153561991,1.1689097383252751,0.0,1.09887767831742,0.01827650524660975,1.1872130813067463
2006-12-31,0.008105358801979856,1.17838417116153,0.0,1.09887767831742,0.008422786842087306,1.1972127240267307
2007-01-31,0.022430149794884786,1.2048155046366043,0.02235867902229019,1.1234471316116785,0.01811510550073417,1.2189003588292964
2007-02-28,-0.012114018987664807,1.1902203467368033,-0.012114018987664807,1.109837671727697,-0.00356370329381935,1.2145565596056989
2007-03-31,0.008173740782187201,1.199948899324715,0.008173740782187201,1.1189091971667053,0.005806530139360773,1.2216089188750077
2007-04-30,0.04582632325368428,1.254938145473072,-0.00025,1.1186294698674137,0.03503512704372407,1.26440814254554
2007-05-31,0.02647033189716781,1.2881567746941602,0.0,1.1186294698674137,0.026489838242530844,1.2979021097141104
2007-06-30,-0.015142134635838462,1.268651331379674,0.0,1.1186294698674137,-0.013427809953689567,1.2804741268463766
2007-07-31,-0.03834162975871668,1.2200091717390114,-0.03840724020281719,1.075665999120266,-0.03524849740806932,1.2353393379051323
2007-08-31,0.002908480838936788,1.2235575450383414,0.002908480838936788,1.0787945530678031,-0.0010890268280120663,1.233994020224455
2007-09-30,0.01691799253336366,1.2442576824494407,0.01691799253336366,1.0970455912616375,0.016646163549251893,1.25453528650391
2007-10-31,0.010061041740680574,1.256776210928727,0.010061041740680574,1.1080830127467505,0.009574412345886227,1.2665467246393631
2007-11-30,-0.03092475543315101,1.217910713971554,-0.03092475543315101,1.0738158165779281,-0.03724067306518553,1.219379672145287
2007-12-31,-0.018658965838647616,1.195185759565036,-0.018658965838647616,1.0537795239394012,-0.016129691004753113,1.1997114548161063
2008-01-31,-0.033430239630883554,1.1552304132193572,-0.00025,1.0535160790584164,-0.03490984237598565,1.1578297170318117
2008-02-29,-0.016773119070942685,1.1358535959440546,0.0,1.0535160790584164,-0.024450502114857473,1.1295201990868806
2008-03-31,-0.007408766712128012,1.1274383216325734,0.0,1.0535160790584164,-0.011515321607837184,1.1165134107318468
2008-04-30,0.03221363373513164,1.1637572067845965,0.03213319104440444,1.0873689124951524,0.040592217066178965,1.1618351654575738
2008-05-31,0.021286411262337986,1.188529421297723,0.021286411262337986,1.1105150943604054,0.019435844767401768,1.1844164133787156
2008-06-30,-0.0639352809721417,1.1125404588033962,-0.0639352809721417,1.0395139997786684,-0.07956941713158702,1.0901730897250863
2008-07-31,0.012648497798293714,1.1266124243470836,0.012648497798293714,1.0526622903161644,0.006036179184913625,1.096753569837238
2008-08-31,0.020199417535042032,1.1493693391066362,0.020199417535042032,1.0739254554416542,0.023954870343208312,1.12302615940114
