rebalance_date,n_assets_panel,n_assets_used_ph,landscape_norm_L2,market_safe,H0_count,H1_count,H1_total_persistence,H1_max_persistence,H1_q50,H1_q75,H1_q90
2008-12-31,49,49,0.3651609874533092,True,48.0,15.0,0.5914340615272522,0.10830271244049072,0.04286128282546997,0.054408177733421326,0.07047741413116455
2009-03-31,49,49,0.1719121527910768,True,48.0,15.0,0.3504658639431,0.06005847454071045,0.021568477153778076,0.03756704926490784,0.044500732421874994
2009-06-30,49,49,0.13835019646194494,True,48.0,12.0,0.2686183750629425,0.0656309425830841,0.015580624341964722,0.02329031378030777,0.05035074055194855
2009-09-30,49,49,0.20496880688601352,True,48.0,18.0,0.4937257170677185,0.08986267447471619,0.019178688526153564,0.03607466071844101,0.06292829513549805
2009-12-31,49,49,0.2279946665100359,True,48.0,17.0,0.46360310912132263,0.07003352046012878,0.024425506591796875,0.04138892889022827,0.05212998390197754
2010-03-31,49,49,0.2504748796347243,True,48.0,23.0,0.6362660527229309,0.062296509742736816,0.021145164966583252,0.03932870924472809,0.06132667660713196
2010-06-30,49,49,0.2598195208131585,True,48.0,20.0,0.6142119467258453,0.06724220514297485,0.030389174818992615,0.04986050724983215,0.06090992689132691
2010-09-30,49,49,0.18827922558007532,True,48.0,15.0,0.3907034695148468,0.06702995300292969,0.020996570587158203,0.03392413258552551,0.05421959161758422
2010-12-31,49,49,0.23148499462804067,True,48.0,16.0,0.43849095702171326,0.08537542819976807,0.022211581468582153,0.033761024475097656,0.053604841232299805
2011-03-31,49,49,0.18076918169201917,True,48.0,11.0,0.321113646030426,0.06262370944023132,0.01838982105255127,0.047413215041160583,0.05184447765350342
2011-06-30,49,49,0.19649525627168732,True,48.0,15.0,0.2986282706260681,0.08885681629180908,0.015184611082077026,0.026084929704666138,0.04247556924819946
2011-09-30,49,49,0.095227290719568,True,48.0,9.0,0.20376622676849365,0.0373934805393219,0.020772099494934082,0.03101569414138794,0.03711474537849426
2011-12-31,49,49,0.12574148303979896,True,48.0,13.0,0.28235992789268494,0.04539203643798828,0.019231200218200684,0.02943560481071472,0.0407630741596222
2012-03-31,49,49,0.06647187378025135,True,48.0,10.0,0.14277169108390808,0.026068657636642456,0.01593366265296936,0.021425478160381317,0.0236879825592041
2012-06-30,49,49,0.13051550667764492,True,48.0,9.0,0.14728927612304688,0.06047031283378601,0.008789479732513428,0.024298161268234253,0.03582436442375184
2012-09-30,49,49,0.11338725640917989,True,48.0,13.0,0.3196835517883301,0.04947453737258911,0.024484634399414062,0.03073251247406006,0.04706264734268189
2012-12-31,49,49,0.10645996683285956,True,48.0,16.0,0.3036172688007355,0.04581257700920105,0.014603972434997559,0.03349890559911728,0.040336936712265015
2013-03-31,49,49,0.08158179082841156,True,48.0,13.0,0.2367655336856842,0.04451167583465576,0.015906035900115967,0.023610413074493408,0.03815709352493287
2013-06-30,49,49,0.2845507002215546,False,48.0,22.0,0.6840126514434814,0.09060710668563843,0.023682236671447754,0.041781455278396606,0.061362963914871234
2013-09-30,49,49,0.24575164500421012,True,48.0,25.0,0.5586142539978027,0.11056780815124512,0.017164111137390137,0.030348658561706543,0.039987087249755866
2013-12-31,49,49,0.24779640170958928,True,48.0,14.0,0.4073182940483093,0.09620773792266846,0.018752872943878174,0.032797008752822876,0.07408646345138552
2014-03-31,49,49,0.26491127731874403,False,48.0,17.0,0.622189462184906,0.0912659764289856,0.02853405475616455,0.05771666765213013,0.07364318370819092
2014-06-30,49,49,0.38187284349352607,False,48.0,18.0,0.8430901765823364,0.13995426893234253,0.04281795024871826,0.061282992362976074,0.07012803554534913
2014-09-30,49,49,0.4197905389094123,False,48.0,12.0,0.44970422983169556,0.12427693605422974,0.027904868125915527,0.03742977976799011,0.10038555264472963
