,tda_mapper_ret,tda_mapper_nav,tda_ph_ret,tda_ph_nav,eqw_reb_ret,eqw_reb_nav
1995-01-31,0.006349479294712092,1.006349479294712,0.007745104305448043,1.007745104305448,0.015824435835340583,1.0158244358353405
1995-02-28,0.02637899995695105,1.032895972165705,0.03124786048870343,1.0392349827329586,0.040394791806361637,1.0568584524327238
1995-03-31,0.028876897647842927,1.062722803434803,0.03041099333068603,1.0708391508618662,0.025336104678917712,1.0836351288143584
1995-04-30,0.018848202631756853,1.082753218175331,0.019051141590843944,1.0912398591459547,0.021344341604833127,1.1067646071787693
1995-05-31,0.023707199318535047,1.108422264531399,0.024303208436858625,1.117760488897387,0.030631967274791217,1.1406669844067665
1995-06-30,0.02241720598334804,1.1332699947519285,0.0270884233155795,1.1480388581860685,0.021447833671987795,1.1651318201634508
1995-07-31,0.023746893391295334,1.1601816365008564,0.024760079338833767,1.1764643913988198,0.027124023247145836,1.1967348827395536
1995-08-31,-0.0006456834645617085,1.1594325264022796,-0.002218659152402392,1.1738542179093672,0.005144945756641929,1.20289201879633
1995-09-30,0.011638750954489453,1.1729268728256104,0.018194361521829593,1.1952117459239349,0.02014557568137043,1.2271249709975078
1995-10-31,-0.020110362992890464,1.1493388876489714,-0.027741310820015772,1.1620550053845253,-0.021300701918954126,1.2009863477729847
1995-11-30,0.036681991297417504,1.1914989267234943,0.036508243956354755,1.2044795930118066,0.04323305519755016,1.2529086568377583
1995-12-31,0.013097047821431175,1.2071040451459758,0.013131749820587965,1.2202965176912415,0.014012294496128891,1.2704647819141184
1996-01-31,0.021296611564912353,1.2328112711138839,0.022318999458910478,1.2475323150093027,0.025616661928757063,1.3030098487248043
1996-02-29,0.011309328248017371,1.2467535384467665,0.012775320959824343,1.2634699407412993,0.00973808409916479,1.3156986682137264
1996-03-31,0.00683847645716207,1.2552794331673183,0.011928468117325536,1.278541201646631,0.01798893158762878,1.3393666815461573
1996-04-30,0.033641665110323606,1.29750912347781,0.031638283408913996,1.3189920505343007,0.024670649051666278,1.3724097268980775
1996-05-31,0.013079025046124357,1.3144792778013512,0.012923376887378655,1.3360378819148118,0.012313766598701467,1.389309259952888
1996-06-30,-0.012054027395141779,1.2986345085763875,-0.011339849300855678,1.3208874136736635,-0.006430557370185851,1.3803752270518306
1996-07-31,-0.04764152975817249,1.236765573991056,-0.0471556702779339,1.2586000823201953,-0.0477662099599838,1.3144399341329125
1996-08-31,0.028891192755779643,1.2724972065829439,0.029930065201560357,1.296270064846728,0.027834801673889187,1.351027109011742
1996-09-30,0.04077847358630154,1.324387700310229,0.041578837895985064,1.3501674677424083,0.040158352136611966,1.4052821314015445
1996-10-31,-0.0003036399836733043,1.3239855632505295,-0.0039558619698076185,1.3448263916038947,0.011612429114396937,1.4216008705381735
1996-11-30,0.0544580304887731,1.3960872094207224,0.05584780360279977,1.419931991802051,0.05535256006046688,1.50029011810665
1996-12-31,-0.005633786129898165,1.3882219526641597,-0.0090762026874581,1.4070444012420495,-0.01380059152782082,1.479585227013434
1997-01-31,0.02579089318520796,1.424025436762682,0.029308283122676443,1.4482824569198285,0.03087167942523958,1.5252625078241129
1997-02-28,0.014357581151651718,1.4444709975330183,0.01427665153707926,1.468959080884538,0.011882750988006601,1.5433868223959293
1997-03-31,-0.02080997945753786,1.4144115857473472,-0.023569057749584895,1.4343370994753932,-0.02396247088909149,1.5064034605936594
