rebalance_date,n_assets_panel,n_assets_used_ph,landscape_norm_L2,market_safe,H0_count,H1_count,H1_total_persistence,H1_max_persistence,H1_q50,H1_q75,H1_q90
2014-12-31,506,499,1.3002100597306225,True,497.0,736.0,31.71336594223976,0.21258825063705444,0.036254674196243286,0.06475664675235748,0.09164848923683167
2015-03-31,501,500,1.3625161931790297,True,499.0,684.0,27.990547478199005,0.18065840005874634,0.032904624938964844,0.05763861536979675,0.08584794402122499
2015-06-30,501,500,1.2465990117429622,True,499.0,669.0,27.767879515886307,0.21367144584655762,0.03276646137237549,0.06104838848114014,0.09208586215972901
2015-09-30,500,500,1.1705616720987242,True,499.0,626.0,25.950215309858322,0.19938379526138306,0.034673869609832764,0.059620678424835205,0.08695676922798157
2015-12-31,504,499,1.2065086605322035,True,498.0,616.0,23.3675277531147,0.18746566772460938,0.028185367584228516,0.056066617369651794,0.08080917596817017
2016-03-31,500,501,1.204978080792651,True,500.0,605.0,24.1496861577034,0.25872236490249634,0.032994985580444336,0.056298017501831055,0.08439393043518068
2016-06-30,502,502,1.2074175325313574,True,501.0,624.0,25.524895817041397,0.18354737758636475,0.03233051300048828,0.06004779040813446,0.08978828191757203
2016-09-30,501,502,1.2388998914399894,True,501.0,626.0,26.46728804707527,0.2229400873184204,0.03476911783218384,0.061083972454071045,0.09039372205734253
2016-12-31,505,502,1.192303951526366,True,501.0,637.0,25.790444314479828,0.19213777780532837,0.03215467929840088,0.05771052837371826,0.08716709613800047
2017-03-31,501,502,1.1398381361838161,True,501.0,568.0,23.55085363984108,0.19886857271194458,0.033249616622924805,0.06090310215950012,0.08786717653274537
2017-06-30,502,505,1.3157145570331577,True,503.0,687.0,31.340380787849426,0.24262303113937378,0.03568238019943237,0.0640493631362915,0.1009493350982666
2017-09-30,501,502,1.2710376259545744,True,501.0,771.0,35.70714068412781,0.18010997772216797,0.038471877574920654,0.0656011700630188,0.10013258457183838
